,time,passes,recirculated,discarded,keff,keff_relative_uncertainty,keff_absolute_uncertainty,power_normalization_value,threshold
43,7484.4,34.65,1350,230,0.976437952,0.000292606,0.000285712,8000000,72
44,7495.2,34.7,1350,221,0.976518656,0.000293709,0.000286812,8000000,72
45,7506,34.75,1350,196,0.976183965,0.000284194,0.000277426,8000000,72
46,7516.8,34.8,1350,223,0.976263167,0.000278533,0.000271921,8000000,72
47,7527.6,34.85,1350,243,0.976698443,0.000277334,0.000270872,8000000,72
48,7538.4,34.9,1350,208,0.976009493,0.000291197,0.000284211,8000000,72
49,7549.2,34.95,1350,241,0.975965533,0.00028652,0.000279633,8000000,72
50,7560,35,1350,233,0.976576063,0.000285582,0.000278893,8000000,72
51,7570.8,35.05,1350,228,0.975762308,0.000298657,0.000291419,8000000,72
52,7581.6,35.1,1350,222,0.975026185,0.000290032,0.000282789,8000000,72
53,7592.4,35.15,1350,233,0.973731972,0.000280291,0.000272928,8000000,72
54,7603.2,35.2,1350,229,0.974211678,0.000292325,0.000284786,8000000,72
55,7614,35.25,1350,244,0.974944672,0.000276629,0.000269698,8000000,72
56,7624.8,35.3,1350,258,0.975346135,0.000289658,0.000282517,8000000,72
57,7635.6,35.35,1350,259,0.975435992,0.000287846,0.000280775,8000000,72
58,7646.4,35.4,1350,254,0.975299877,0.000285237,0.000278192,8000000,72
59,7657.2,35.45,1350,212,0.975908983,0.000289993,0.000283007,8000000,72
60,7668,35.5,1350,234,0.975179825,0.000273518,0.000266729,8000000,72
61,7678.8,35.55,1350,246,0.976254856,0.000299957,0.000292834,8000000,72
62,7689.6,35.6,1350,242,0.976891724,0.000283358,0.00027681,8000000,72
63,7700.4,35.65,1350,247,0.976823796,0.000278501,0.000272047,8000000,72
64,7711.2,35.7,1350,253,0.976577369,0.000269261,0.000262954,8000000,72
65,7722,35.75,1350,221,0.977352783,0.000302323,0.000295476,8000000,72
66,7732.8,35.8,1350,253,0.976539625,0.000293594,0.000286706,8000000,72
67,7743.6,35.85,1350,241,0.97623592,0.000289306,0.000282431,8000000,72
68,7754.4,35.9,1350,251,0.977412484,0.000288964,0.000282437,8000000,72
69,7765.2,35.95,1350,257,0.977401225,0.000278581,0.000272286,8000000,72
70,7776,36,1350,238,0.978479812,0.00028042,0.000274385,8000000,72
71,7786.8,36.05,1350,273,0.977353671,0.000284978,0.000278524,8000000,72
72,7797.6,36.1,1350,224,0.978449472,0.00028568,0.000279524,8000000,72
73,7808.4,36.15,1350,234,0.978544686,0.000278331,0.000272359,8000000,72
74,7819.2,36.2,1350,227,0.978160732,0.00028208,0.00027592,8000000,72
75,7830,36.25,1350,252,0.977687344,0.000276302,0.000270137,8000000,72
76,7840.8,36.3,1350,221,0.978023468,0.000277526,0.000271426,8000000,72
77,7851.6,36.35,1350,247,0.978692229,0.000283154,0.000277121,8000000,72
78,7862.4,36.4,1350,230,0.978700619,0.000285338,0.000279261,8000000,72
79,7873.2,36.45,1350,240,0.977147587,0.000287109,0.000280548,8000000,72
80,7884,36.5,1350,224,0.978052079,0.000285531,0.000279264,8000000,72
81,7894.8,36.55,1350,243,0.978310601,0.000307812,0.000301135,8000000,72
82,7905.6,36.6,1350,231,0.978089806,0.000280422,0.000274278,8000000,72
83,7916.4,36.65,1350,239,0.977871863,0.000279739,0.000273549,8000000,72
84,7927.2,36.7,1350,227,0.977211652,0.000280705,0.000274308,8000000,72
85,7938,36.75,1350,242,0.977172508,0.000280636,0.00027423,8000000,72
86,7948.8,36.8,1350,256,0.978189423,0.000286726,0.000280472,8000000,72
87,7959.6,36.85,1350,236,0.978857535,0.000282759,0.00027678,8000000,72
88,7970.4,36.9,1350,242,0.978905685,0.000296484,0.00029023,8000000,72
89,7981.2,36.95,1350,249,0.978075779,0.000285542,0.000279282,8000000,72
90,7992,37,1350,238,0.978833074,0.000281272,0.000275319,8000000,72
91,8002.8,37.05,1350,214,0.978938366,0.000281593,0.000275662,8000000,72
92,8013.6,37.1,1350,234,0.978831153,0.000274984,0.000269162,8000000,72
93,8024.4,37.15,1350,250,0.978849398,0.0002785,0.000272609,8000000,72
94,8035.2,37.2,1350,255,0.979136197,0.00028826,0.000282246,8000000,72
95,8046,37.25,1350,203,0.979295538,0.000290552,0.000284537,8000000,72
96,8056.8,37.3,1350,233,0.978752524,0.000280608,0.000274646,8000000,72
97,8067.6,37.35,1350,226,0.97905514,0.000283773,0.000277829,8000000,72
98,8078.4,37.4,1350,221,0.97838537,0.000300294,0.000293803,8000000,72
99,8089.2,37.45,1350,235,0.979251966,0.000293009,0.000286929,8000000,72
100,8100,37.5,1350,232,0.977927446,0.000292389,0.000285936,8000000,72
101,8110.8,37.55,1350,229,0.977195003,0.000298809,0.000291995,8000000,72
102,8121.6,37.6,1350,228,0.97796165,0.000297632,0.000291073,8000000,72
103,8132.4,37.65,1350,222,0.977079274,0.000282677,0.000276198,8000000,72
104,8143.2,37.7,1350,235,0.977335567,0.000287373,0.000280859,8000000,72
105,8154,37.75,1350,221,0.976618721,0.000298105,0.000291135,8000000,72
106,8164.8,37.8,1350,224,0.977065557,0.0002888,0.000282176,8000000,72
107,8175.6,37.85,1350,228,0.976997676,0.00030203,0.000295082,8000000,72
108,8186.4,37.9,1350,226,0.977224917,0.0002915,0.000284861,8000000,72
109,8197.2,37.95,1350,232,0.977504629,0.000291087,0.000284539,8000000,72
110,8208,38,1350,223,0.976677508,0.000290296,0.000283526,8000000,72
111,8218.8,38.05,1350,234,0.976988403,0.000288886,0.000282238,8000000,72
112,8229.6,38.1,1350,218,0.976368186,0.000292032,0.00028513,8000000,72
113,8240.4,38.15,1350,235,0.975982548,0.000288446,0.000281519,8000000,72
114,8251.2,38.2,1350,216,0.9762129,0.00028578,0.000278982,8000000,72
115,8262,38.25,1350,233,0.975932934,0.000285681,0.000278805,8000000,72
116,8272.8,38.3,1350,198,0.975954703,0.0002829,0.000276098,8000000,72
117,8283.6,38.35,1350,264,0.975806782,0.000284183,0.000277308,8000000,72
118,8294.4,38.4,1350,240,0.975362473,0.000288575,0.000281465,8000000,72
119,8305.2,38.45,1350,199,0.975277121,0.000282777,0.000275786,8000000,72
120,8316,38.5,1350,226,0.973560872,0.000299499,0.00029158,8000000,72
121,8326.8,38.55,1350,227,0.97488058,0.000296295,0.000288852,8000000,72
122,8337.6,38.6,1350,219,0.974467956,0.000282649,0.000275432,8000000,72
123,8348.4,38.65,1350,231,0.9748853,0.00028839,0.000281147,8000000,72
124,8359.2,38.7,1350,263,0.97442689,0.000280538,0.000273364,8000000,72
125,8370,38.75,1350,255,0.975133969,0.00027463,0.000267801,8000000,72
126,8380.8,38.8,1350,244,0.976002303,0.000292923,0.000285894,8000000,72
127,8391.6,38.85,1350,254,0.975918327,0.000289511,0.000282539,8000000,72
128,8402.4,38.9,1350,219,0.976172321,0.00027174,0.000265265,8000000,72
129,8413.2,38.95,1350,226,0.975917912,0.000292079,0.000285045,8000000,72
130,8424,39,1350,243,0.976060852,0.000295242,0.000288174,8000000,72
131,8434.8,39.05,1350,255,0.976223159,0.000283865,0.000277115,8000000,72
132,8445.6,39.1,1350,231,0.976658942,0.000285737,0.000279068,8000000,72
133,8456.4,39.15,1350,267,0.976270154,0.000280938,0.000274272,8000000,72
134,8467.2,39.2,1350,248,0.976216688,0.000277511,0.000270911,8000000,72
135,8478,39.25,1350,240,0.976375528,0.000281086,0.000274445,8000000,72
136,8488.8,39.3,1350,235,0.976331556,0.000275285,0.000268769,8000000,72
137,8499.6,39.35,1350,243,0.977250493,0.000293767,0.000287084,8000000,72
138,8510.4,39.4,1350,267,0.976838116,0.000287267,0.000280614,8000000,72
139,8521.2,39.45,1350,246,0.97760028,0.000287783,0.000281337,8000000,72
140,8532,39.5,1350,230,0.978935688,0.000300738,0.000294403,8000000,72
141,8542.8,39.55,1350,239,0.978545699,0.000277438,0.000271485,8000000,72
142,8553.6,39.6,1350,227,0.978004207,0.000279262,0.000273119,8000000,72
143,8564.4,39.65,1350,228,0.978483988,0.000297967,0.000291556,8000000,72
144,8575.2,39.7,1350,237,0.978267907,0.000280712,0.000274611,8000000,72
145,8586,39.75,1350,235,0.977492449,0.00028096,0.000274636,8000000,72
146,8596.8,39.8,1350,245,0.976893391,0.000289546,0.000282856,8000000,72
147,8607.6,39.85,1350,208,0.976588002,0.00028044,0.000273874,8000000,72
148,8618.4,39.9,1350,243,0.976427085,0.000269174,0.000262829,8000000,72
149,8629.2,39.95,1350,249,0.976600162,0.000282382,0.000275774,8000000,72
150,8640,40,1350,227,0.977206292,0.000291222,0.000284584,8000000,72
151,8650.8,40.05,1350,231,0.977449245,0.000288553,0.000282046,8000000,72
152,8661.6,40.1,1350,250,0.977704051,0.000274347,0.00026823,8000000,72
153,8672.4,40.15,1350,220,0.97747084,0.000286405,0.000279952,8000000,72
154,8683.2,40.2,1350,263,0.978301514,0.000282673,0.000276539,8000000,72
155,8694,40.25,1350,233,0.978344162,0.000288379,0.000282134,8000000,72
156,8704.8,40.3,1350,237,0.978915206,0.000289954,0.000283841,8000000,72
157,8715.6,40.35,1350,249,0.978924857,0.000291899,0.000285748,8000000,72
158,8726.4,40.4,1350,237,0.978296913,0.000286127,0.000279917,8000000,72
159,8737.2,40.45,1350,233,0.97901136,0.000299008,0.000292732,8000000,72
160,8748,40.5,1350,252,0.978328239,0.000290373,0.00028408,8000000,72
161,8758.8,40.55,1350,223,0.978255182,0.00029082,0.000284496,8000000,72
162,8769.6,40.6,1350,240,0.978705266,0.00027313,0.000267314,8000000,72
163,8780.4,40.65,1350,232,0.978244889,0.000285499,0.000279288,8000000,72
164,8791.2,40.7,1350,233,0.97830224,0.000273526,0.000267591,8000000,72
165,8802,40.75,1350,213,0.979303672,0.000290956,0.000284934,8000000,72
166,8812.8,40.8,1350,222,0.97811097,0.000288248,0.000281938,8000000,72
167,8823.6,40.85,1350,240,0.977895208,0.000295618,0.000289083,8000000,72
168,8834.4,40.9,1350,221,0.978078851,0.000293636,0.000287199,8000000,72
169,8845.2,40.95,1350,220,0.977973567,0.000284393,0.000278129,8000000,72
170,8856,41,1350,240,0.977678122,0.00028494,0.000278579,8000000,72
171,8866.8,41.05,1350,220,0.97728853,0.000303254,0.000296366,8000000,72
172,8877.6,41.1,1350,248,0.977051056,0.000282995,0.000276501,8000000,72
173,8888.4,41.15,1350,205,0.977196602,0.000291519,0.000284871,8000000,72
174,8899.2,41.2,1350,232,0.977422831,0.000300225,0.000293446,8000000,72
175,8910,41.25,1350,226,0.977207163,0.000296615,0.000289854,8000000,72
176,8920.8,41.3,1350,223,0.976795892,0.000296809,0.000289922,8000000,72
177,8931.6,41.35,1350,226,0.976612058,0.000283115,0.000276494,8000000,72
178,8942.4,41.4,1350,210,0.976861717,0.000284326,0.000277747,8000000,72
179,8953.2,41.45,1350,239,0.976458761,0.00029063,0.000283788,8000000,72
180,8964,41.5,1350,256,0.976953789,0.00028333,0.0002768,8000000,72
181,8974.8,41.55,1350,246,0.976825054,0.000282528,0.00027598,8000000,72
182,8985.6,41.6,1350,211,0.97664308,0.000287522,0.000280807,8000000,72
183,8996.4,41.65,1350,228,0.976653654,0.00029027,0.000283493,8000000,72
184,9007.2,41.7,1350,265,0.976513199,0.000295247,0.000288313,8000000,72
185,9018,41.75,1350,226,0.977665679,0.00029105,0.000284549,8000000,72
186,9028.8,41.8,1350,206,0.977035176,0.000286191,0.000279619,8000000,72
187,9039.6,41.85,1350,245,0.976141057,0.000295999,0.000288937,8000000,72
188,9050.4,41.9,1350,233,0.977495555,0.000288604,0.000282109,8000000,72
189,9061.2,41.95,1350,240,0.976937028,0.000287259,0.000280634,8000000,72
190,9072,42,1350,238,0.977194438,0.000290525,0.0002839,8000000,72
191,9082.8,42.05,1350,258,0.977061719,0.00028203,0.000275561,8000000,72
192,9093.6,42.1,1350,248,0.977047839,0.000291278,0.000284593,8000000,72
193,9104.4,42.15,1350,222,0.977216047,0.000284875,0.000278385,8000000,72
194,9115.2,42.2,1350,219,0.976935099,0.000290158,0.000283466,8000000,72
195,9126,42.25,1350,231,0.977181445,0.000282049,0.000275613,8000000,72
196,9136.8,42.3,1350,225,0.975965234,0.000290501,0.000283519,8000000,72
197,9147.6,42.35,1350,241,0.97609357,0.00028945,0.00028253,8000000,72
198,9158.4,42.4,1350,257,0.976692359,0.000291836,0.000285034,8000000,72
199,9169.2,42.45,1350,231,0.975686612,0.000285961,0.000279008,8000000,72
200,9180,42.5,1350,246,0.976219669,0.00028902,0.000282147,8000000,72
201,9190.8,42.55,1350,237,0.975818014,0.000281394,0.000274589,8000000,72
202,9201.6,42.6,1350,248,0.977220498,0.000289995,0.000283389,8000000,72
203,9212.4,42.65,1350,198,0.977651065,0.000292704,0.000286162,8000000,72
204,9223.2,42.7,1350,230,0.976419803,0.000283961,0.000277265,8000000,72
205,9234,42.75,1350,266,0.976794317,0.000288371,0.000281679,8000000,72
206,9244.8,42.8,1350,259,0.977406119,0.000286531,0.000280058,8000000,72
207,9255.6,42.85,1350,229,0.977358257,0.000300479,0.000293676,8000000,72
208,9266.4,42.9,1350,236,0.977128556,0.000296873,0.000290083,8000000,72
209,9277.2,42.95,1350,231,0.977593111,0.000290541,0.00028403,8000000,72
210,9288,43,1350,224,0.977641978,0.000277827,0.000271616,8000000,72
211,9298.8,43.05,1350,238,0.977551453,0.000294522,0.00028791,8000000,72
212,9309.6,43.1,1350,251,0.97711797,0.000277496,0.000271146,8000000,72
213,9320.4,43.15,1350,231,0.976731579,0.000274627,0.000268237,8000000,72
214,9331.2,43.2,1350,243,0.977431856,0.000300384,0.000293605,8000000,72
215,9342,43.25,1350,239,0.977301815,0.000289073,0.000282511,8000000,72
216,9352.8,43.3,1350,246,0.977614627,0.0002844,0.000278033,8000000,72
217,9363.6,43.35,1350,231,0.97703424,0.000281986,0.00027551,8000000,72
218,9374.4,43.4,1350,249,0.97734329,0.000271763,0.000265606,8000000,72
219,9385.2,43.45,1350,219,0.978347409,0.000299888,0.000293395,8000000,72
220,9396,43.5,1350,212,0.978295878,0.000283466,0.000277314,8000000,72
221,9406.8,43.55,1350,259,0.977574229,0.000286958,0.000280523,8000000,72
222,9417.6,43.6,1350,228,0.978121907,0.000277653,0.000271579,8000000,72
223,9428.4,43.65,1350,237,0.978634455,0.0002999,0.000293492,8000000,72
224,9439.2,43.7,1350,239,0.977063248,0.000293223,0.000286498,8000000,72
225,9450,43.75,1350,227,0.977232522,0.000294906,0.000288192,8000000,72
226,9460.8,43.8,1350,234,0.977783749,0.000297903,0.000291285,8000000,72
227,9471.6,43.85,1350,243,0.977189557,0.000285829,0.000279309,8000000,72
228,9482.4,43.9,1350,247,0.977726095,0.00029379,0.000287246,8000000,72
229,9493.2,43.95,1350,248,0.978227794,0.000287139,0.000280888,8000000,72
230,9504,44,1350,236,0.977524253,0.000286551,0.000280111,8000000,72
231,9514.8,44.05,1350,244,0.97807578,0.000298107,0.000291571,8000000,72
232,9525.6,44.1,1350,221,0.977985635,0.000299373,0.000292783,8000000,72
233,9536.4,44.15,1350,231,0.977787979,0.000289652,0.000283218,8000000,72
234,9547.2,44.2,1350,225,0.978354604,0.000290121,0.000283842,8000000,72
235,9558,44.25,1350,211,0.97809538,0.000284253,0.000278026,8000000,72
236,9568.8,44.3,1350,209,0.977497361,0.0002769,0.000270669,8000000,72
237,9579.6,44.35,1350,236,0.978646621,0.000283801,0.000277741,8000000,72
238,9590.4,44.4,1350,230,0.978503537,0.000291174,0.000284914,8000000,72
239,9601.2,44.45,1350,236,0.977455856,0.000286073,0.000279623,8000000,72
240,9612,44.5,1350,241,0.976672908,0.000284986,0.000278338,8000000,72
241,9622.8,44.55,1350,239,0.977096349,0.000291895,0.00028521,8000000,72
242,9633.6,44.6,1350,229,0.977089206,0.000273513,0.000267247,8000000,72
243,9644.4,44.65,1350,233,0.976755214,0.000293881,0.00028705,8000000,72
244,9655.2,44.7,1350,234,0.976339518,0.000277188,0.00027063,8000000,72
245,9666,44.75,1350,223,0.976580835,0.000285458,0.000278773,8000000,72
246,9676.8,44.8,1350,215,0.976806285,0.000299873,0.000292918,8000000,72
247,9687.6,44.85,1350,226,0.976188358,0.000300028,0.000292884,8000000,72
248,9698.4,44.9,1350,223,0.976830676,0.000294575,0.00028775,8000000,72
249,9709.2,44.95,1350,235,0.976219565,0.000291299,0.000284372,8000000,72
250,9720,45,1350,233,0.976880007,0.000284366,0.000277791,8000000,72
251,9730.8,45.05,1350,239,0.976702346,0.000289396,0.000282654,8000000,72
252,9741.6,45.1,1350,229,0.976663831,0.000298587,0.000291619,8000000,72
253,9752.4,45.15,1350,239,0.9761019,0.000297992,0.00029087,8000000,72
254,9763.2,45.2,1350,235,0.97564889,0.000290101,0.000283037,8000000,72
255,9774,45.25,1350,251,0.975509627,0.000280305,0.00027344,8000000,72
256,9784.8,45.3,1350,236,0.976120734,0.000279948,0.000273263,8000000,72
257,9795.6,45.35,1350,231,0.976231785,0.000293447,0.000286472,8000000,72
258,9806.4,45.4,1350,238,0.976735516,0.00028843,0.00028172,8000000,72
259,9817.2,45.45,1350,225,0.976812781,0.000292096,0.000285323,8000000,72
260,9828,45.5,1350,240,0.976471499,0.000288346,0.000281561,8000000,72
261,9838.8,45.55,1350,252,0.976221751,0.000296425,0.000289377,8000000,72
262,9849.6,45.6,1350,230,0.976451033,0.00028403,0.000277342,8000000,72
263,9860.4,45.65,1350,271,0.976958614,0.000282129,0.000275629,8000000,72
264,9871.2,45.7,1350,244,0.976865799,0.00027761,0.000271188,8000000,72
265,9882,45.75,1350,262,0.977329455,0.000290246,0.000283666,8000000,72
266,9892.8,45.8,1350,220,0.977613769,0.000289767,0.00028328,8000000,72
267,9903.6,45.85,1350,237,0.976730107,0.000288967,0.000282242,8000000,72
268,9914.4,45.9,1350,222,0.976402648,0.000291709,0.000284825,8000000,72
269,9925.2,45.95,1350,221,0.977407908,0.00028677,0.000280291,8000000,72
270,9936,46,1350,258,0.977293475,0.000289986,0.000283401,8000000,72
271,9946.8,46.05,1350,237,0.977132988,0.000301823,0.000294921,8000000,72
272,9957.6,46.1,1350,232,0.977443003,0.000292807,0.000286202,8000000,72
273,9968.4,46.15,1350,219,0.977867753,0.000297607,0.00029102,8000000,72
274,9979.2,46.2,1350,240,0.977365993,0.00029449,0.000287824,8000000,72
275,9990,46.25,1350,233,0.97696344,0.000268837,0.000262644,8000000,72
276,10000.8,46.3,1350,230,0.977496753,0.000288146,0.000281661,8000000,72
277,10011.6,46.35,1350,232,0.977660908,0.000288515,0.00028207,8000000,72
278,10022.4,46.4,1350,225,0.977438954,0.000301519,0.000294716,8000000,72
279,10033.2,46.45,1350,239,0.976972031,0.000292672,0.000285932,8000000,72
280,10044,46.5,1350,241,0.976864751,0.000283336,0.000276781,8000000,72
281,10054.8,46.55,1350,230,0.976263439,0.000290841,0.000283937,8000000,72
282,10065.6,46.6,1350,240,0.976497918,0.000284191,0.000277511,8000000,72
283,10076.4,46.65,1350,252,0.977318955,0.000280278,0.000273921,8000000,72
284,10087.2,46.7,1350,255,0.976843564,0.000296845,0.000289971,8000000,72
285,10098,46.75,1350,240,0.976781918,0.000279562,0.000273071,8000000,72
286,10108.8,46.8,1350,242,0.97787194,0.000291723,0.000285267,8000000,72
287,10119.6,46.85,1350,208,0.976963146,0.000290615,0.000283921,8000000,72
288,10130.4,46.9,1350,229,0.977693412,0.000295885,0.000289285,8000000,72
289,10141.2,46.95,1350,219,0.977737978,0.000303353,0.000296599,8000000,72
290,10152,47,1350,245,0.977911271,0.000269757,0.000263799,8000000,72
291,10162.8,47.05,1350,261,0.978215459,0.000279169,0.000273087,8000000,72
292,10173.6,47.1,1350,216,0.978438881,0.000286406,0.000280231,8000000,72
293,10184.4,47.15,1350,242,0.977587367,0.000282827,0.000276489,8000000,72
294,10195.2,47.2,1350,248,0.97774044,0.000299539,0.000292872,8000000,72
295,10206,47.25,1350,224,0.977700737,0.000288692,0.000282255,8000000,72
296,10216.8,47.3,1350,218,0.977368514,0.000283439,0.000277025,8000000,72
297,10227.6,47.35,1350,248,0.977052792,0.000286264,0.000279695,8000000,72
298,10238.4,47.4,1350,211,0.977748191,0.000295815,0.000289232,8000000,72
299,10249.2,47.45,1350,253,0.978118572,0.000277005,0.000270944,8000000,72
300,10260,47.5,1350,236,0.976930167,0.000295241,0.00028843,8000000,72
301,10270.8,47.55,1350,201,0.976907219,0.000276474,0.00027009,8000000,72
302,10281.6,47.6,1350,226,0.976335757,0.000287231,0.000280434,8000000,72
303,10292.4,47.65,1350,233,0.976510803,0.000283198,0.000276546,8000000,72
304,10303.2,47.7,1350,211,0.97680825,0.000282694,0.000276137,8000000,72
305,10314,47.75,1350,221,0.977082022,0.000281194,0.000274749,8000000,72
306,10324.8,47.8,1350,217,0.976701184,0.000284462,0.000277834,8000000,72
307,10335.6,47.85,1350,226,0.976685043,0.000285429,0.000278774,8000000,72
308,10346.4,47.9,1350,217,0.976303732,0.000276793,0.000270234,8000000,72
309,10357.2,47.95,1350,241,0.976287309,0.000280995,0.000274332,8000000,72
310,10368,48,1350,238,0.976225128,0.000291633,0.0002847,8000000,72
311,10378.8,48.05,1350,241,0.976211173,0.000287391,0.000280555,8000000,72
312,10389.6,48.1,1350,247,0.976160126,0.000281396,0.000274687,8000000,72
313,10400.4,48.15,1350,227,0.976002431,0.000292273,0.00028526,8000000,72
314,10411.2,48.2,1350,251,0.975352602,0.000294936,0.000287666,8000000,72
315,10422,48.25,1350,257,0.975735367,0.000287295,0.000280324,8000000,72
316,10432.8,48.3,1350,209,0.974921226,0.000291822,0.000284503,8000000,72
317,10443.6,48.35,1350,240,0.975763939,0.00027997,0.000273184,8000000,72
318,10454.4,48.4,1350,233,0.976099849,0.000289007,0.000282099,8000000,72
319,10465.2,48.45,1350,249,0.976851212,0.000295759,0.000288913,8000000,72
320,10476,48.5,1350,256,0.976554326,0.00029546,0.000288532,8000000,72
321,10486.8,48.55,1350,240,0.977047569,0.000294093,0.000287343,8000000,72
322,10497.6,48.6,1350,233,0.977719124,0.000281238,0.000274972,8000000,72
323,10508.4,48.65,1350,226,0.97752856,0.000291538,0.000284987,8000000,72
324,10519.2,48.7,1350,215,0.976326879,0.000290943,0.000284055,8000000,72
325,10530,48.75,1350,223,0.976426468,0.000282676,0.000276013,8000000,72
326,10540.8,48.8,1350,212,0.977118975,0.000288484,0.000281883,8000000,72
327,10551.6,48.85,1350,224,0.976721962,0.000285386,0.000278743,8000000,72
328,10562.4,48.9,1350,261,0.975786513,0.000297104,0.00028991,8000000,72
329,10573.2,48.95,1350,246,0.975923347,0.000286534,0.000279635,8000000,72
330,10584,49,1350,242,0.975374604,0.00028261,0.000275651,8000000,72
331,10594.8,49.05,1350,241,0.975801669,0.000301529,0.000294232,8000000,72
332,10605.6,49.1,1350,261,0.976203004,0.000291404,0.00028447,8000000,72
333,10616.4,49.15,1350,234,0.975833954,0.00028984,0.000282836,8000000,72
334,10627.2,49.2,1350,239,0.976126947,0.000288789,0.000281895,8000000,72
335,10638,49.25,1350,250,0.977140782,0.000288765,0.000282164,8000000,72
336,10648.8,49.3,1350,251,0.977574283,0.000276122,0.00026993,8000000,72
337,10659.6,49.35,1350,221,0.977947726,0.000295155,0.000288646,8000000,72
338,10670.4,49.4,1350,241,0.9784468,0.000291487,0.000285205,8000000,72
339,10681.2,49.45,1350,237,0.978753497,0.000282476,0.000276475,8000000,72
340,10692,49.5,1350,237,0.978772621,0.000289238,0.000283098,8000000,72
341,10702.8,49.55,1350,253,0.978127666,0.000279147,0.000273041,8000000,72
342,10713.6,49.6,1350,220,0.977926234,0.000283918,0.000277651,8000000,72
343,10724.4,49.65,1350,239,0.978061845,0.000283419,0.000277201,8000000,72
344,10735.2,49.7,1350,225,0.977797671,0.000277357,0.000271199,8000000,72
345,10746,49.75,1350,228,0.977334509,0.000295756,0.000289053,8000000,72
346,10756.8,49.8,1350,240,0.977361322,0.000288722,0.000282185,8000000,72
347,10767.6,49.85,1350,213,0.977977448,0.000298857,0.000292275,8000000,72
348,10778.4,49.9,1350,224,0.977477701,0.00029081,0.00028426,8000000,72
349,10789.2,49.95,1350,235,0.977246043,0.00028952,0.000282933,8000000,72
