,time,passes,recirculated,discarded,keff,keff_relative_uncertainty,keff_absolute_uncertainty,power_normalization_value,threshold
39,7441.2,34.45,1350,295,0.979392944,0.000286975,0.000281061,10000000,64.8
40,7452,34.5,1350,283,0.979246507,0.000291637,0.000285585,10000000,64.8
41,7462.8,34.55,1350,308,0.978860375,0.000279525,0.000273616,10000000,64.8
42,7473.6,34.6,1350,323,0.978658562,0.000286306,0.000280196,10000000,64.8
43,7484.4,34.65,1350,310,0.979153306,0.000303727,0.000297396,10000000,64.8
44,7495.2,34.7,1350,309,0.979577808,0.000302505,0.000296327,10000000,64.8
45,7506,34.75,1350,289,0.97819408,0.000285169,0.000278951,10000000,64.8
46,7516.8,34.8,1350,311,0.979047238,0.000276106,0.000270321,10000000,64.8
47,7527.6,34.85,1350,289,0.979501624,0.000271198,0.000265639,10000000,64.8
48,7538.4,34.9,1350,320,0.979028527,0.000282271,0.000276352,10000000,64.8
49,7549.2,34.95,1350,351,0.979236899,0.000289635,0.000283622,10000000,64.8
50,7560,35,1350,321,0.980176078,0.000279272,0.000273736,10000000,64.8
51,7570.8,35.05,1350,309,0.979673288,0.00028401,0.000278237,10000000,64.8
52,7581.6,35.1,1350,306,0.978903234,0.000288006,0.00028193,10000000,64.8
53,7592.4,35.15,1350,322,0.978854694,0.000284263,0.000278252,10000000,64.8
54,7603.2,35.2,1350,355,0.978588211,0.000292095,0.00028584,10000000,64.8
55,7614,35.25,1350,316,0.97903797,0.00028882,0.000282766,10000000,64.8
56,7624.8,35.3,1350,289,0.980446909,0.000275806,0.000270413,10000000,64.8
57,7635.6,35.35,1350,325,0.980178995,0.000285426,0.000279768,10000000,64.8
58,7646.4,35.4,1350,311,0.980392408,0.000289879,0.000284196,10000000,64.8
59,7657.2,35.45,1350,318,0.980755895,0.000294721,0.000289049,10000000,64.8
60,7668,35.5,1350,311,0.980873609,0.000295637,0.000289983,10000000,64.8
61,7678.8,35.55,1350,339,0.981930312,0.000282497,0.000277392,10000000,64.8
62,7689.6,35.6,1350,328,0.981797929,0.000274848,0.000269845,10000000,64.8
63,7700.4,35.65,1350,315,0.982416559,0.000287708,0.000282649,10000000,64.8
64,7711.2,35.7,1350,303,0.982453483,0.000288781,0.000283714,10000000,64.8
65,7722,35.75,1350,318,0.981770101,0.000293199,0.000287854,10000000,64.8
66,7732.8,35.8,1350,318,0.981699262,0.000277291,0.000272216,10000000,64.8
67,7743.6,35.85,1350,316,0.981960934,0.000300218,0.000294802,10000000,64.8
68,7754.4,35.9,1350,323,0.982720627,0.000276045,0.000271275,10000000,64.8
69,7765.2,35.95,1350,328,0.982423336,0.000289479,0.000284391,10000000,64.8
70,7776,36,1350,308,0.982867459,0.00028242,0.000277581,10000000,64.8
71,7786.8,36.05,1350,323,0.9823988,0.000287558,0.000282497,10000000,64.8
72,7797.6,36.1,1350,290,0.982154394,0.000289836,0.000284664,10000000,64.8
73,7808.4,36.15,1350,314,0.982677252,0.00028918,0.000284171,10000000,64.8
74,7819.2,36.2,1350,288,0.982861055,0.000278922,0.000274141,10000000,64.8
75,7830,36.25,1350,308,0.982507359,0.000279988,0.00027509,10000000,64.8
76,7840.8,36.3,1350,340,0.982984041,0.000291504,0.000286544,10000000,64.8
77,7851.6,36.35,1350,286,0.983208408,0.000292481,0.00028757,10000000,64.8
78,7862.4,36.4,1350,298,0.983297373,0.000296238,0.00029129,10000000,64.8
79,7873.2,36.45,1350,274,0.98309486,0.000280125,0.00027539,10000000,64.8
80,7884,36.5,1350,310,0.98222518,0.000283899,0.000278853,10000000,64.8
81,7894.8,36.55,1350,286,0.983237537,0.00028696,0.00028215,10000000,64.8
82,7905.6,36.6,1350,283,0.982517801,0.000283971,0.000279006,10000000,64.8
83,7916.4,36.65,1350,324,0.981942474,0.000294415,0.000289099,10000000,64.8
84,7927.2,36.7,1350,289,0.981749523,0.000281607,0.000276467,10000000,64.8
85,7938,36.75,1350,284,0.980708498,0.000282865,0.000277408,10000000,64.8
86,7948.8,36.8,1350,318,0.980910529,0.000281394,0.000276022,10000000,64.8
87,7959.6,36.85,1350,303,0.981303543,0.000284824,0.000279499,10000000,64.8
88,7970.4,36.9,1350,307,0.980263728,0.000268606,0.000263305,10000000,64.8
89,7981.2,36.95,1350,272,0.980827384,0.000280381,0.000275005,10000000,64.8
90,7992,37,1350,310,0.980695361,0.000300844,0.000295036,10000000,64.8
91,8002.8,37.05,1350,302,0.980220359,0.000287273,0.000281591,10000000,64.8
92,8013.6,37.1,1350,302,0.980226609,0.000288736,0.000283027,10000000,64.8
93,8024.4,37.15,1350,305,0.980367546,0.000290287,0.000284588,10000000,64.8
94,8035.2,37.2,1350,308,0.980434505,0.000295567,0.000289784,10000000,64.8
95,8046,37.25,1350,325,0.980942386,0.000293458,0.000287866,10000000,64.8
96,8056.8,37.3,1350,336,0.980817726,0.000287676,0.000282157,10000000,64.8
97,8067.6,37.35,1350,325,0.979989257,0.000283268,0.000277599,10000000,64.8
98,8078.4,37.4,1350,293,0.981426432,0.000286817,0.00028149,10000000,64.8
99,8089.2,37.45,1350,327,0.980717535,0.000291743,0.000286118,10000000,64.8
100,8100,37.5,1350,314,0.980793163,0.000284753,0.000279284,10000000,64.8
101,8110.8,37.55,1350,326,0.98084761,0.000292723,0.000287117,10000000,64.8
102,8121.6,37.6,1350,344,0.981314086,0.000285821,0.00028048,10000000,64.8
103,8132.4,37.65,1350,307,0.980998001,0.000270965,0.000265816,10000000,64.8
104,8143.2,37.7,1350,307,0.981742395,0.000275846,0.00027081,10000000,64.8
105,8154,37.75,1350,314,0.982044245,0.000297796,0.000292448,10000000,64.8
106,8164.8,37.8,1350,307,0.981255645,0.000287802,0.000282408,10000000,64.8
107,8175.6,37.85,1350,320,0.981668122,0.000289288,0.000283985,10000000,64.8
108,8186.4,37.9,1350,308,0.982648108,0.000272023,0.000267303,10000000,64.8
109,8197.2,37.95,1350,305,0.982637509,0.000280334,0.000275467,10000000,64.8
110,8208,38,1350,310,0.981695655,0.000297104,0.000291666,10000000,64.8
111,8218.8,38.05,1350,322,0.981503388,0.000281111,0.000275911,10000000,64.8
112,8229.6,38.1,1350,307,0.981877158,0.000289849,0.000284596,10000000,64.8
113,8240.4,38.15,1350,287,0.981736247,0.0002888,0.000283525,10000000,64.8
114,8251.2,38.2,1350,332,0.982121272,0.00029779,0.000292466,10000000,64.8
115,8262,38.25,1350,286,0.981993585,0.000278662,0.000273644,10000000,64.8
116,8272.8,38.3,1350,310,0.981659602,0.00028963,0.000284318,10000000,64.8
117,8283.6,38.35,1350,310,0.982225102,0.000288349,0.000283223,10000000,64.8
118,8294.4,38.4,1350,314,0.981965043,0.000301294,0.00029586,10000000,64.8
119,8305.2,38.45,1350,310,0.98136692,0.000289724,0.000284325,10000000,64.8
120,8316,38.5,1350,315,0.981416314,0.000296868,0.000291351,10000000,64.8
121,8326.8,38.55,1350,291,0.981011738,0.000296911,0.000291273,10000000,64.8
122,8337.6,38.6,1350,292,0.981876502,0.00029129,0.000286011,10000000,64.8
123,8348.4,38.65,1350,315,0.98103388,0.000286471,0.000281038,10000000,64.8
124,8359.2,38.7,1350,320,0.98127052,0.000292577,0.000287097,10000000,64.8
125,8370,38.75,1350,306,0.981461341,0.000281487,0.000276268,10000000,64.8
126,8380.8,38.8,1350,286,0.982256146,0.000290309,0.000285157,10000000,64.8
127,8391.6,38.85,1350,271,0.981478389,0.000297927,0.000292409,10000000,64.8
128,8402.4,38.9,1350,300,0.981050523,0.000283285,0.000277916,10000000,64.8
129,8413.2,38.95,1350,296,0.981031234,0.000292605,0.000287055,10000000,64.8
130,8424,39,1350,309,0.981094725,0.000285873,0.000280468,10000000,64.8
131,8434.8,39.05,1350,296,0.980888918,0.000288447,0.000282935,10000000,64.8
132,8445.6,39.1,1350,297,0.981049426,0.000272152,0.000266995,10000000,64.8
133,8456.4,39.15,1350,316,0.980001984,0.000285291,0.000279586,10000000,64.8
134,8467.2,39.2,1350,318,0.979538732,0.000297893,0.000291798,10000000,64.8
135,8478,39.25,1350,290,0.980326442,0.000284665,0.000279065,10000000,64.8
136,8488.8,39.3,1350,302,0.979570088,0.000288743,0.000282844,10000000,64.8
137,8499.6,39.35,1350,299,0.979609252,0.000285914,0.000280084,10000000,64.8
138,8510.4,39.4,1350,308,0.979614973,0.000277189,0.000271538,10000000,64.8
139,8521.2,39.45,1350,295,0.980255539,0.000279633,0.000274112,10000000,64.8
140,8532,39.5,1350,341,0.980394667,0.000282249,0.000276715,10000000,64.8
141,8542.8,39.55,1350,304,0.979919881,0.000281381,0.000275731,10000000,64.8
142,8553.6,39.6,1350,297,0.979942009,0.00028867,0.000282879,10000000,64.8
143,8564.4,39.65,1350,300,0.979278664,0.000281764,0.000275926,10000000,64.8
144,8575.2,39.7,1350,290,0.980271963,0.000284294,0.000278686,10000000,64.8
145,8586,39.75,1350,321,0.980262201,0.00028449,0.000278875,10000000,64.8
146,8596.8,39.8,1350,339,0.979866643,0.000267518,0.000262131,10000000,64.8
147,8607.6,39.85,1350,327,0.979119867,0.000290952,0.000284876,10000000,64.8
148,8618.4,39.9,1350,311,0.979652511,0.00030244,0.000296287,10000000,64.8
149,8629.2,39.95,1350,340,0.980893773,0.000281911,0.000276525,10000000,64.8
150,8640,40,1350,305,0.980899269,0.00027538,0.00027012,10000000,64.8
151,8650.8,40.05,1350,318,0.980648404,0.000284869,0.000279356,10000000,64.8
152,8661.6,40.1,1350,322,0.981437659,0.000283099,0.000277844,10000000,64.8
153,8672.4,40.15,1350,314,0.980601458,0.000279595,0.000274171,10000000,64.8
154,8683.2,40.2,1350,314,0.982050493,0.000296175,0.000290859,10000000,64.8
155,8694,40.25,1350,298,0.98136795,0.00027913,0.00027393,10000000,64.8
156,8704.8,40.3,1350,327,0.981538808,0.000297794,0.000292296,10000000,64.8
157,8715.6,40.35,1350,307,0.981759662,0.000281997,0.000276853,10000000,64.8
158,8726.4,40.4,1350,336,0.982280732,0.000290563,0.000285414,10000000,64.8
159,8737.2,40.45,1350,324,0.98202789,0.000277582,0.000272593,10000000,64.8
160,8748,40.5,1350,310,0.982146525,0.000282555,0.000277511,10000000,64.8
161,8758.8,40.55,1350,304,0.981295227,0.000286375,0.000281018,10000000,64.8
162,8769.6,40.6,1350,302,0.982499149,0.000281277,0.000276354,10000000,64.8
163,8780.4,40.65,1350,295,0.982179038,0.000291573,0.000286376,10000000,64.8
164,8791.2,40.7,1350,324,0.981913769,0.00028807,0.00028286,10000000,64.8
165,8802,40.75,1350,303,0.982314562,0.00028747,0.000282386,10000000,64.8
166,8812.8,40.8,1350,313,0.982653338,0.000291502,0.000286446,10000000,64.8
167,8823.6,40.85,1350,286,0.982113572,0.000283072,0.000278009,10000000,64.8
168,8834.4,40.9,1350,308,0.982333769,0.000280987,0.000276023,10000000,64.8
169,8845.2,40.95,1350,310,0.981865172,0.000276197,0.000271188,10000000,64.8
170,8856,41,1350,333,0.982530228,0.000278466,0.000273601,10000000,64.8
171,8866.8,41.05,1350,298,0.981518834,0.000276636,0.000271524,10000000,64.8
172,8877.6,41.1,1350,303,0.981683209,0.000277768,0.000272681,10000000,64.8
173,8888.4,41.15,1350,297,0.980951234,0.000279297,0.000273977,10000000,64.8
174,8899.2,41.2,1350,283,0.981542667,0.000293645,0.000288226,10000000,64.8
175,8910,41.25,1350,288,0.982134938,0.000288336,0.000283185,10000000,64.8
176,8920.8,41.3,1350,328,0.981643335,0.000287568,0.00028229,10000000,64.8
177,8931.6,41.35,1350,310,0.982186651,0.000286051,0.000280956,10000000,64.8
178,8942.4,41.4,1350,278,0.981846607,0.000276796,0.000271772,10000000,64.8
179,8953.2,41.45,1350,295,0.980843837,0.000287095,0.000281596,10000000,64.8
180,8964,41.5,1350,337,0.98152137,0.000286094,0.000280807,10000000,64.8
181,8974.8,41.55,1350,276,0.981414923,0.000290526,0.000285127,10000000,64.8
182,8985.6,41.6,1350,276,0.980704048,0.000280314,0.000274906,10000000,64.8
183,8996.4,41.65,1350,309,0.980355448,0.000291072,0.000285354,10000000,64.8
184,9007.2,41.7,1350,318,0.980465222,0.000287895,0.000282271,10000000,64.8
185,9018,41.75,1350,318,0.981391727,0.000286242,0.000280916,10000000,64.8
186,9028.8,41.8,1350,276,0.980990163,0.000286706,0.000281256,10000000,64.8
187,9039.6,41.85,1350,318,0.979612308,0.000279628,0.000273927,10000000,64.8
188,9050.4,41.9,1350,302,0.980450799,0.000282598,0.000277074,10000000,64.8
189,9061.2,41.95,1350,329,0.980432122,0.0002914,0.000285697,10000000,64.8
190,9072,42,1350,281,0.98041849,0.000284041,0.000278479,10000000,64.8
191,9082.8,42.05,1350,337,0.979972852,0.000275775,0.000270252,10000000,64.8
192,9093.6,42.1,1350,312,0.980461707,0.000295007,0.000289243,10000000,64.8
193,9104.4,42.15,1350,310,0.980696735,0.000286239,0.000280714,10000000,64.8
194,9115.2,42.2,1350,313,0.980321419,0.000281809,0.000276264,10000000,64.8
195,9126,42.25,1350,292,0.980689884,0.000288133,0.000282569,10000000,64.8
196,9136.8,42.3,1350,308,0.980050295,0.000289305,0.000283533,10000000,64.8
197,9147.6,42.35,1350,340,0.980016803,0.000299106,0.000293129,10000000,64.8
198,9158.4,42.4,1350,339,0.981626208,0.000288394,0.000283095,10000000,64.8
199,9169.2,42.45,1350,311,0.980501562,0.000290886,0.000285214,10000000,64.8
200,9180,42.5,1350,344,0.980595586,0.000279111,0.000273695,10000000,64.8
201,9190.8,42.55,1350,310,0.980860316,0.000288216,0.0002827,10000000,64.8
202,9201.6,42.6,1350,314,0.981903356,0.000288656,0.000283432,10000000,64.8
203,9212.4,42.65,1350,274,0.981626789,0.000280898,0.000275737,10000000,64.8
204,9223.2,42.7,1350,294,0.980919423,0.000291219,0.000285662,10000000,64.8
205,9234,42.75,1350,317,0.981680431,0.000288139,0.00028286,10000000,64.8
206,9244.8,42.8,1350,318,0.98137443,0.00029516,0.000289663,10000000,64.8
207,9255.6,42.85,1350,293,0.982001109,0.000289656,0.000284442,10000000,64.8
208,9266.4,42.9,1350,298,0.981632439,0.000281789,0.000276613,10000000,64.8
209,9277.2,42.95,1350,323,0.981141304,0.000277406,0.000272175,10000000,64.8
210,9288,43,1350,326,0.981996283,0.000283274,0.000278174,10000000,64.8
211,9298.8,43.05,1350,324,0.981616437,0.000286847,0.000281574,10000000,64.8
212,9309.6,43.1,1350,331,0.981819502,0.000280393,0.000275296,10000000,64.8
213,9320.4,43.15,1350,300,0.981064892,0.000283748,0.000278376,10000000,64.8
214,9331.2,43.2,1350,313,0.981527997,0.000284638,0.00027938,10000000,64.8
215,9342,43.25,1350,303,0.981426241,0.000281739,0.000276506,10000000,64.8
216,9352.8,43.3,1350,300,0.98257768,0.000287704,0.000282691,10000000,64.8
217,9363.6,43.35,1350,298,0.982391515,0.000283082,0.000278097,10000000,64.8
218,9374.4,43.4,1350,323,0.982176653,0.000280553,0.000275552,10000000,64.8
219,9385.2,43.45,1350,324,0.983327265,0.000291589,0.000286727,10000000,64.8
220,9396,43.5,1350,293,0.982121354,0.000286871,0.000281742,10000000,64.8
221,9406.8,43.55,1350,340,0.983040226,0.000281161,0.000276393,10000000,64.8
222,9417.6,43.6,1350,303,0.983727406,0.000291199,0.000286461,10000000,64.8
223,9428.4,43.65,1350,298,0.982555452,0.000295171,0.000290022,10000000,64.8
224,9439.2,43.7,1350,303,0.982460749,0.000281141,0.00027621,10000000,64.8
225,9450,43.75,1350,298,0.982182528,0.000291523,0.000286329,10000000,64.8
226,9460.8,43.8,1350,321,0.981891006,0.000293589,0.000288272,10000000,64.8
227,9471.6,43.85,1350,278,0.981371823,0.000283761,0.000278475,10000000,64.8
228,9482.4,43.9,1350,308,0.98130841,0.000291441,0.000285994,10000000,64.8
229,9493.2,43.95,1350,284,0.981450903,0.000287639,0.000282303,10000000,64.8
230,9504,44,1350,277,0.98106475,0.000293403,0.000287847,10000000,64.8
231,9514.8,44.05,1350,288,0.980535187,0.000289667,0.000284028,10000000,64.8
232,9525.6,44.1,1350,314,0.981125031,0.000289684,0.000284216,10000000,64.8
233,9536.4,44.15,1350,300,0.980370689,0.000299202,0.000293329,10000000,64.8
234,9547.2,44.2,1350,295,0.980921078,0.000288798,0.000283288,10000000,64.8
235,9558,44.25,1350,277,0.980014965,0.000281864,0.000276231,10000000,64.8
236,9568.8,44.3,1350,326,0.979196538,0.000274984,0.000269263,10000000,64.8
237,9579.6,44.35,1350,281,0.979749633,0.00028664,0.000280836,10000000,64.8
238,9590.4,44.4,1350,304,0.980454046,0.000284962,0.000279393,10000000,64.8
239,9601.2,44.45,1350,305,0.97869727,0.000283578,0.000277537,10000000,64.8
240,9612,44.5,1350,323,0.978510976,0.00028409,0.000277986,10000000,64.8
241,9622.8,44.55,1350,310,0.979817998,0.000288235,0.000282418,10000000,64.8
242,9633.6,44.6,1350,322,0.979454511,0.000290891,0.000284914,10000000,64.8
243,9644.4,44.65,1350,343,0.980018395,0.0002839,0.000278227,10000000,64.8
244,9655.2,44.7,1350,313,0.980887896,0.000290054,0.000284511,10000000,64.8
245,9666,44.75,1350,332,0.980855574,0.000278342,0.000273013,10000000,64.8
246,9676.8,44.8,1350,304,0.980929759,0.000294364,0.00028875,10000000,64.8
247,9687.6,44.85,1350,294,0.980564397,0.000285734,0.000280181,10000000,64.8
248,9698.4,44.9,1350,294,0.980632417,0.000285457,0.000279928,10000000,64.8
249,9709.2,44.95,1350,320,0.98075873,0.000300222,0.000294446,10000000,64.8
250,9720,45,1350,335,0.981258488,0.00029331,0.000287813,10000000,64.8
251,9730.8,45.05,1350,326,0.980890555,0.00028253,0.000277131,10000000,64.8
252,9741.6,45.1,1350,288,0.981581743,0.000283036,0.000277823,10000000,64.8
253,9752.4,45.15,1350,320,0.980674122,0.000275163,0.000269845,10000000,64.8
254,9763.2,45.2,1350,313,0.980621477,0.000278661,0.000273261,10000000,64.8
255,9774,45.25,1350,325,0.980918335,0.000279276,0.000273947,10000000,64.8
256,9784.8,45.3,1350,312,0.981059508,0.000283868,0.000278492,10000000,64.8
257,9795.6,45.35,1350,321,0.98154446,0.000284429,0.000279179,10000000,64.8
258,9806.4,45.4,1350,341,0.982416232,0.000285896,0.000280869,10000000,64.8
259,9817.2,45.45,1350,308,0.982220738,0.000285199,0.000280128,10000000,64.8
260,9828,45.5,1350,302,0.982248233,0.000276408,0.000271501,10000000,64.8
261,9838.8,45.55,1350,301,0.981838511,0.000287537,0.000282314,10000000,64.8
262,9849.6,45.6,1350,289,0.982285754,0.000295827,0.000290587,10000000,64.8
263,9860.4,45.65,1350,325,0.982471246,0.000282228,0.000277281,10000000,64.8
264,9871.2,45.7,1350,324,0.982226112,0.000297615,0.000292325,10000000,64.8
265,9882,45.75,1350,352,0.982603275,0.000287232,0.000282235,10000000,64.8
266,9892.8,45.8,1350,310,0.982535149,0.000284283,0.000279318,10000000,64.8
267,9903.6,45.85,1350,311,0.981988376,0.000280379,0.000275329,10000000,64.8
268,9914.4,45.9,1350,302,0.982487979,0.000281795,0.00027686,10000000,64.8
269,9925.2,45.95,1350,331,0.981884886,0.00027578,0.000270784,10000000,64.8
270,9936,46,1350,314,0.982809116,0.000291479,0.000286468,10000000,64.8
271,9946.8,46.05,1350,311,0.982301635,0.00029693,0.000291675,10000000,64.8
272,9957.6,46.1,1350,293,0.982927759,0.000285561,0.000280686,10000000,64.8
273,9968.4,46.15,1350,299,0.982834388,0.000290881,0.000285888,10000000,64.8
274,9979.2,46.2,1350,304,0.982184561,0.000292366,0.000287157,10000000,64.8
275,9990,46.25,1350,295,0.983131816,0.000288974,0.0002841,10000000,64.8
276,10000.8,46.3,1350,305,0.982505197,0.000283558,0.000278597,10000000,64.8
277,10011.6,46.35,1350,307,0.98344899,0.000294886,0.000290006,10000000,64.8
278,10022.4,46.4,1350,306,0.982653902,0.000282966,0.000278057,10000000,64.8
279,10033.2,46.45,1350,284,0.982150062,0.00028108,0.000276063,10000000,64.8
280,10044,46.5,1350,289,0.982613278,0.000280072,0.000275203,10000000,64.8
281,10054.8,46.55,1350,327,0.981675295,0.000287445,0.000282178,10000000,64.8
282,10065.6,46.6,1350,302,0.981741488,0.000282184,0.000277031,10000000,64.8
283,10076.4,46.65,1350,327,0.981670104,0.000292929,0.00028756,10000000,64.8
284,10087.2,46.7,1350,314,0.980817228,0.000287659,0.00028214,10000000,64.8
285,10098,46.75,1350,288,0.980722213,0.000293063,0.000287413,10000000,64.8
286,10108.8,46.8,1350,310,0.982041374,0.000298095,0.000292742,10000000,64.8
287,10119.6,46.85,1350,268,0.981217809,0.000288965,0.000283537,10000000,64.8
288,10130.4,46.9,1350,317,0.981681276,0.000285058,0.000279836,10000000,64.8
289,10141.2,46.95,1350,279,0.980670669,0.000293197,0.00028753,10000000,64.8
290,10152,47,1350,315,0.981638934,0.000286709,0.000281445,10000000,64.8
291,10162.8,47.05,1350,300,0.982288648,0.00029533,0.000290099,10000000,64.8
292,10173.6,47.1,1350,322,0.981992799,0.000294176,0.000288878,10000000,64.8
293,10184.4,47.15,1350,298,0.980463825,0.000286208,0.000280616,10000000,64.8
294,10195.2,47.2,1350,323,0.980639839,0.000287649,0.00028208,10000000,64.8
295,10206,47.25,1350,308,0.98071393,0.000287253,0.000281713,10000000,64.8
296,10216.8,47.3,1350,312,0.979828795,0.000293593,0.000287671,10000000,64.8
297,10227.6,47.35,1350,293,0.980041361,0.00028483,0.000279145,10000000,64.8
298,10238.4,47.4,1350,301,0.980187818,0.000274127,0.000268696,10000000,64.8
299,10249.2,47.45,1350,323,0.980108265,0.000296445,0.000290549,10000000,64.8
300,10260,47.5,1350,274,0.980041693,0.000285801,0.000280097,10000000,64.8
301,10270.8,47.55,1350,302,0.980084444,0.000288797,0.000283046,10000000,64.8
302,10281.6,47.6,1350,313,0.98010009,0.000284347,0.000278688,10000000,64.8
303,10292.4,47.65,1350,327,0.980089028,0.000276728,0.000271218,10000000,64.8
304,10303.2,47.7,1350,269,0.980154228,0.000282353,0.00027675,10000000,64.8
305,10314,47.75,1350,312,0.980675346,0.000282844,0.000277378,10000000,64.8
306,10324.8,47.8,1350,318,0.980542536,0.000279147,0.000273715,10000000,64.8
307,10335.6,47.85,1350,325,0.98013273,0.000284572,0.000278918,10000000,64.8
308,10346.4,47.9,1350,296,0.980764837,0.000282995,0.000277552,10000000,64.8
309,10357.2,47.95,1350,331,0.980428061,0.000286131,0.000280531,10000000,64.8
310,10368,48,1350,310,0.980278337,0.000285948,0.000280309,10000000,64.8
311,10378.8,48.05,1350,329,0.98080213,0.000292003,0.000286397,10000000,64.8
312,10389.6,48.1,1350,314,0.980856702,0.000294279,0.000288645,10000000,64.8
313,10400.4,48.15,1350,327,0.980588161,0.000292161,0.000286489,10000000,64.8
314,10411.2,48.2,1350,327,0.981249316,0.000282499,0.000277202,10000000,64.8
315,10422,48.25,1350,306,0.981778572,0.000279615,0.00027452,10000000,64.8
316,10432.8,48.3,1350,303,0.981044076,0.000291824,0.000286292,10000000,64.8
317,10443.6,48.35,1350,307,0.980679838,0.000281965,0.000276517,10000000,64.8
318,10454.4,48.4,1350,308,0.981586741,0.000280502,0.000275338,10000000,64.8
319,10465.2,48.45,1350,317,0.981951264,0.000296168,0.000290823,10000000,64.8
320,10476,48.5,1350,309,0.981830656,0.000273521,0.000268551,10000000,64.8
321,10486.8,48.55,1350,300,0.981487436,0.000276425,0.000271307,10000000,64.8
322,10497.6,48.6,1350,323,0.981889467,0.000288974,0.000283741,10000000,64.8
323,10508.4,48.65,1350,281,0.98218407,0.000292249,0.000287042,10000000,64.8
324,10519.2,48.7,1350,302,0.981354799,0.00029455,0.000289058,10000000,64.8
325,10530,48.75,1350,318,0.981523442,0.000294568,0.000289125,10000000,64.8
326,10540.8,48.8,1350,303,0.981609738,0.000278507,0.000273385,10000000,64.8
327,10551.6,48.85,1350,293,0.980963495,0.000286195,0.000280747,10000000,64.8
328,10562.4,48.9,1350,317,0.980927009,0.000287676,0.000282189,10000000,64.8
329,10573.2,48.95,1350,319,0.980017484,0.000300679,0.00029467,10000000,64.8
330,10584,49,1350,305,0.980363873,0.000292801,0.000287052,10000000,64.8
331,10594.8,49.05,1350,313,0.980646325,0.000295609,0.000289888,10000000,64.8
332,10605.6,49.1,1350,306,0.981154064,0.000295845,0.00029027,10000000,64.8
333,10616.4,49.15,1350,298,0.980603959,0.000305432,0.000299508,10000000,64.8
