,r,id,dist,initial,passes,residence_time,insertion_step,avg_r_dist,burnup,integrated_flux_pebbles_thermal,integrated_flux_pebbles_thermal_unc,integrated_flux_pebbles_thermal_rel_unc,integrated_flux_pebbles_fast,integrated_flux_pebbles_fast_unc,integrated_flux_pebbles_fast_rel_unc,integrated_power_pebbles,integrated_power_pebbles_unc,integrated_power_pebbles_rel_unc,922350,922380,942390,942410,541350,551370
275,3.0,11851,41.666995851164316,1,2,43.2,0,29.21446822080358,35.54671633114497,9.313321373741462e+19,1.914903395266357e+18,0.020560907526130802,4.896355167208835e+19,1.4396482509737618e+18,0.029402447367690297,2327172917.336464,154465267.78323218,0.06637464136529375,0.003814676225879533,0.019227180105869126,1.6381215564454983e-05,1.3264952989269492e-08,2.320905882126694e-08,9.172456237105995e-06
298,3.0,11899,41.2324669670528,1,2,43.2,0,27.806062807883713,,9.415778488593881e+19,1.9159987115302807e+18,0.02034880826743418,4.244318771811683e+19,1.2697058252317985e+18,0.029915420907224318,,,,,,,,,
341,3.0,8524,53.47112579755878,1,2,43.2,0,28.398340700856004,31.712186623090762,7.735643073368723e+19,1.6345776089317e+18,0.02113046831955075,3.6721728443630776e+19,1.1486843789839117e+18,0.03128078191491408,1794674861.526104,125520045.44798578,0.06994027059656346,0.0038569426657940943,0.01923063979752119,1.3522970261514262e-05,3.5264816802940487e-09,2.844449533631027e-09,7.07447559825632e-06
342,3.0,7121,63.12852563719807,1,2,43.2,0,31.13666957311703,27.821531633360333,6.461921528964349e+19,1.403672451749339e+18,0.02172221444438223,3.0330322208169386e+19,1.0032459319397531e+18,0.0330773252276737,1584787973.2030444,110969806.77495722,0.07002186327214112,0.0038720080659782655,0.019232925442957426,1.1435611335871846e-05,1.8521062476914497e-09,4.349705613330791e-16,6.268136796979189e-06
434,3.0,2874,97.13982153250006,1,2,43.2,0,39.48045888081301,20.118203613367964,8.69124345800559e+19,1.852859006345383e+18,0.021318687197039637,2.8709632624150184e+19,1.1240812376623702e+18,0.039153452514638136,2202362264.2873554,146748964.3393064,0.06663252759045603,0.003826700438932627,0.019231763799073643,1.2231649348968256e-05,1.2765377121513904e-09,1.3034764636035291e-08,8.681280876913144e-06
443,3.0,2777,96.79621723230973,1,2,43.2,0,37.64310309030732,64.42648510166558,8.287686673055076e+19,1.796934162310996e+18,0.0216819751180168,2.5674917909029745e+19,1.0544424431294176e+18,0.04106897038056645,2315195993.3053856,151217812.89658225,0.06531533975259254,0.003817615154943239,0.01923212957325105,1.1941905926939818e-05,3.2649016873036787e-09,1.463373220307875e-08,9.124744064681982e-06
508,3.0,13932,28.719639910533903,1,2,43.2,0,17.9740360190873,57.69523223651191,9.809917866952648e+19,1.924853377890102e+18,0.019621503502842662,5.061320551439598e+19,1.4453985089865267e+18,0.028557734968503626,2310544073.404546,148532266.85805377,0.06428454170934472,0.0038171552050455925,0.019222052800607053,2.097352601900643e-05,4.643776747092657e-09,1.488444581944302e-08,9.10876898859421e-06
536,3.0,8496,52.84369851077505,1,2,43.2,0,28.508126540338935,,6.520754384923989e+19,1.4432014222087278e+18,0.02213243034495235,2.8541777520876868e+19,9.175223755962054e+17,0.03214664450821551,,,,,,,,,
546,3.0,8834,54.408867468546966,1,2,43.2,0,31.759156388174613,,7.943628636773435e+19,1.6975267132718164e+18,0.02136966354914248,3.009648922080552e+19,1.0294484635530483e+18,0.03420493520026239,,,,,,,,,
569,3.0,5374,73.57958175029711,1,2,43.2,0,35.09323440823221,33.30583586468147,7.3645260473422774e+19,1.6344324215054106e+18,0.022193314423746894,3.085309727717943e+19,1.1181083805330514e+18,0.03623974508906317,1882428439.6282246,133173554.29770122,0.07074561321651233,0.0038498800730596065,0.019233364569213228,1.0849007725089071e-05,1.7097040439083395e-09,7.2608052242093105e-09,7.419864095295206e-06
601,3.0,6553,68.68178369306645,1,2,43.2,0,35.271135871839135,,8.89093221519805e+19,1.890244966643913e+18,0.02126036866429767,3.117505817312036e+19,1.0810803182627359e+18,0.03467773218767754,,,,,,,,,
607,3.0,15213,27.120382101241177,1,2,43.2,0,7.795478957688367,,1.0727759150122897e+20,2.1008780421100137e+18,0.019583568317582394,4.8875166357908955e+19,1.4054653278476867e+18,0.028756225964645846,,,,,,,,,
611,3.0,8681,55.69498904370183,1,2,43.2,0,31.632339131127633,52.66422602786412,7.083816315473971e+19,1.5506901016419845e+18,0.021890602926202915,3.3224750853078483e+19,1.0494081107783731e+18,0.03158513107950481,1646581104.2169735,121748434.51009658,0.07394013826485253,0.003867715836565143,0.01923131198420065,1.2949354284350713e-05,3.9991884636214285e-09,1.2331579400450446e-09,6.498986131354242e-06
614,3.0,4940,77.34183912713395,1,2,43.2,0,32.13315990983802,,6.084863472481488e+19,1.4287762221061207e+18,0.023480826292450022,2.3891251299902153e+19,8.664718642519484e+17,0.03626732871272829,,,,,,,,,
621,3.0,11016,40.79321561957425,1,2,43.2,0,25.85594132464461,,7.36399015526674e+19,1.574064923347074e+18,0.021375163330729058,3.006862186442611e+19,1.0044333518104589e+18,0.03340470196270598,,,,,,,,,
655,3.0,5145,79.00095301792189,1,2,43.2,0,38.417184785513605,,8.35231911708246e+19,1.8361812580560033e+18,0.021984088877789406,3.0383004420759917e+19,1.0682326330931183e+18,0.035158887458911825,,,,,,,,,
663,3.0,14774,25.235235476774637,1,2,43.2,0,12.334533306663445,,1.0420913779654957e+20,2.0494671670602314e+18,0.01966686617311299,4.640418384290682e+19,1.3285918553096323e+18,0.02863086354039424,,,,,,,,,
673,3.0,13338,34.65902193082458,1,2,43.2,0,21.434013849372683,,9.86321879959753e+19,1.9326557244349304e+18,0.01959457418215028,4.274654918582587e+19,1.2856014587812221e+18,0.030074976419558766,,,,,,,,,
678,3.0,2657,96.39784087046799,0,1,0.0,5,34.15120006636604,73.47065875029429,0.0,0.0,0.022868255371865567,0.0,0.0,0.04091842753350301,0.0,0.0,0.07167617041732306,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
679,3.0,8586,61.70600485447496,1,2,43.2,0,37.39937144305336,66.98135693040372,9.03513606159979e+19,1.917174765908735e+18,0.021219102322729978,4.201462543682407e+19,1.3536554102324946e+18,0.03221867138308633,2154059877.2537055,148460694.1722716,0.06892134046039143,0.003828212179870348,0.019226471311103124,1.7244716715730214e-05,4.7390040394076056e-09,1.9210487735856615e-08,8.49265986314742e-06
693,3.0,10841,39.343745973181,1,2,43.2,0,29.33623021669994,,8.129021552028403e+19,1.7310485137022354e+18,0.021294672459938227,3.233723668925006e+19,1.0560206162792856e+18,0.03265648906328292,,,,,,,,,
716,3.0,3226,92.39099389743933,1,2,43.2,0,37.989328426479915,51.486160824732565,8.209241704408859e+19,1.7875275238436045e+18,0.021774575389631838,2.815391642478026e+19,1.0904913884962742e+18,0.03873320400768311,1959204303.177555,139039972.0981839,0.0709675718212136,0.0038444567898856924,0.019232676990617325,1.1460775094035023e-05,1.6781497747694465e-09,1.0979570419167188e-08,7.723735113238923e-06
720,3.0,2968,93.74597226410938,1,2,43.2,0,38.14835855049465,15.004587788143843,8.428113391850462e+19,1.8291034159052828e+18,0.02170240634960997,2.893980278739533e+19,1.1157310516387063e+18,0.038553512608063126,2117333097.765703,149242832.20495236,0.07048623212022688,0.0038325319395153836,0.01923249410735,1.1647384781416065e-05,6.947059414730501e-09,1.5903996129398216e-08,8.353766960878748e-06
741,3.0,2797,96.84811876452069,1,2,43.2,0,37.892515097367955,,7.449235676621174e+19,1.7034973470604352e+18,0.02286808232429435,1.9663126828883137e+19,8.605333158798701e+17,0.04376380844046807,,,,,,,,,
755,3.0,6637,67.2263398118543,1,2,43.2,0,33.12784803214866,,8.115855618326579e+19,1.750728767373252e+18,0.021571709129717585,2.9763969710896718e+19,1.0241836763161829e+18,0.03441018406698703,,,,,,,,,
756,3.0,7789,62.104959177915966,1,2,43.2,0,33.067272478811454,,8.609284571458367e+19,1.7887732999787832e+18,0.020777258378808294,3.1677773618002387e+19,1.072742026257276e+18,0.033864186264897095,,,,,,,,,
768,3.0,9020,54.523253802393114,1,2,43.2,0,32.95948572201017,,8.562477426175461e+19,1.789755163767056e+18,0.02090230519377232,4.047903508075305e+19,1.2376502963281152e+18,0.030575093844482287,,,,,,,,,
769,3.0,12358,32.10166908055581,0,1,0.0,5,19.04966717449259,72.27549403810102,0.0,0.0,0.02113680591224995,0.0,0.0,0.029555254290214033,0.0,0.0,0.06800819706843834,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
780,3.0,11819,36.12939620850086,1,2,43.2,0,26.639669064369947,22.59374621158725,9.134759517619379e+19,1.8659283672113272e+18,0.02042668297520337,4.778756102417462e+19,1.3816307883906621e+18,0.028911933540440096,2155682104.067162,145617656.4157588,0.06755061710677074,0.0038276705453068795,0.01922641876690611,1.7230304362698266e-05,3.1743088069029608e-09,1.2620693392907112e-08,8.499941911955502e-06
787,3.0,7542,60.95300008267076,1,2,43.2,0,32.83841637244876,,8.6050059844873e+19,1.8146931709024924e+18,0.02108880777275386,3.541802250787533e+19,1.1707769717715512e+18,0.0330559666766044,,,,,,,,,
799,3.0,15103,27.034783031640917,0,1,0.0,5,11.177180712015694,76.87708132781236,0.0,0.0,0.019439432408188545,0.0,0.0,0.028256636901886623,0.0,0.0,0.0640910995338509,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
807,3.0,10599,39.63378894015867,1,2,43.2,0,23.427790940776433,,6.872589194965397e+19,1.503923232823585e+18,0.021882920543618456,3.2055637627278463e+19,1.0120308701812422e+18,0.031571072831196215,,,,,,,,,
887,3.0,9629,44.30396861792859,1,2,43.2,0,24.354275438221578,69.79190310250706,6.821245638933807e+19,1.451434125336642e+18,0.021278138952396795,3.466781715068951e+19,1.0696562065602308e+18,0.030854443529305286,1561576505.238672,111413445.79336236,0.07134677386576964,0.0038739752294164433,0.019229854678233828,1.4378051486082621e-05,2.911536775067568e-09,1.1946420131117494e-09,6.14870256609475e-06
890,3.0,4817,77.44613915212837,1,2,43.2,0,34.17937495098904,,6.918117620768365e+19,1.5958465067238026e+18,0.023067640566460317,2.4682187308532556e+19,9.134060247048827e+17,0.03700668880302683,,,,,,,,,
908,3.0,8977,55.263916826756024,0,1,0.0,5,32.10517103024082,72.45176072366762,0.0,0.0,0.021038751774236416,0.0,0.0,0.03155686183314577,0.0,0.0,0.06904082392920001,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
913,3.0,4292,82.01111613280584,1,2,43.2,0,35.10619184054828,42.7732934516234,6.141722384315952e+19,1.4521840327484393e+18,0.02364457300214131,2.644903443788261e+19,9.732717739660744e+17,0.03679800774020203,1626249537.0910168,120452673.71867958,0.07406776818159252,0.003869165028395752,0.019234448642135835,9.997538128118805e-06,9.977485242113101e-10,4.344637775208732e-09,6.4133892038649276e-06
919,3.0,10455,41.69069761664026,1,2,43.2,0,25.30734779610775,20.50125469777369,8.098137508506629e+19,1.7041390245742228e+18,0.021043592094899876,3.941070124061647e+19,1.2117497767889684e+18,0.030746719511302308,2078105155.1589007,135742925.97242856,0.06532052799900258,0.0038343572025804572,0.019227235193394674,1.6653211080888345e-05,2.0870184223305215e-09,2.9242448821423945e-09,8.1992683161975e-06
956,3.0,8848,57.09058083806188,0,1,0.0,5,35.646354502296454,72.63956567365116,0.0,0.0,0.021639792726358995,0.0,0.0,0.03101283221894051,0.0,0.0,0.06758029426772587,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
989,3.0,11094,35.803632559197844,1,2,43.2,0,22.20557825048823,32.501177224616946,7.146113385138954e+19,1.5198109645870413e+18,0.02126765813354764,3.5355023562811216e+19,1.1014069269105988e+18,0.031152770269092182,1769484435.635103,123024706.32751182,0.06952573520849073,0.003858429875676763,0.01922951657786193,1.465782607142392e-05,1.9145582994855974e-09,1.0205422582664108e-09,6.983272304050749e-06
1005,3.0,2775,96.79788887140148,1,2,43.2,0,36.393029938086364,,6.6082462692555915e+19,1.524334801904007e+18,0.023067160934904456,1.7968630205070158e+19,7.717166579953324e+17,0.042947995990121675,,,,,,,,,
1014,3.0,12406,40.25032368457121,1,2,43.2,0,28.057888232045126,66.02336008957397,9.868526336891761e+19,1.9934112308550968e+18,0.020199684966164373,4.730476709192497e+19,1.408077921737978e+18,0.029766089303467688,2218371946.545803,153326213.43745005,0.06911654904227951,0.0038230720995577655,0.01922392456267025,1.929292608874633e-05,5.143270440204741e-09,2.516511608208804e-08,8.7605886858958e-06
1019,3.0,5299,80.07862059823273,1,2,43.2,0,41.92835305751,,8.914598439159307e+19,1.9441267174835057e+18,0.021808348752351058,3.7136061725843366e+19,1.2413336326375117e+18,0.03342663639999432,,,,,,,,,
1055,3.0,14429,28.260268044102705,1,2,43.2,0,14.065293025125396,,1.0170135654127426e+20,2.0225432633882972e+18,0.01988708245565508,4.615672284563508e+19,1.3347368564584003e+18,0.028917496177582783,,,,,,,,,
1091,3.0,4364,81.37231998126072,1,2,43.2,0,36.40926021002756,,8.098876317513767e+19,1.7931628921373855e+18,0.022140885004746674,2.5075827430561497e+19,9.513304679747119e+17,0.037938148625766395,,,,,,,,,
1119,3.0,4184,82.76419433225705,1,2,43.2,0,34.0650834757587,34.17259548068028,5.99353743321345e+19,1.4035189800428685e+18,0.023417205543177333,2.233887061645118e+19,9.050292122713937e+17,0.04051365119617535,1599226983.0748873,114385373.35347645,0.07152541481856682,0.0038713005399211367,0.019235754352394385,8.704540820454494e-06,1.7369161295275973e-09,1.2145079387168802e-09,6.303533484075497e-06
1140,3.0,9949,47.2153419889554,1,2,43.2,0,26.388879742733412,57.14134125487793,7.090923600728192e+19,1.5659108818197555e+18,0.022083313401641314,3.557236849995439e+19,1.0863574741756762e+18,0.030539362993978574,1676881657.0902612,118587164.28925772,0.07071886306814945,0.003864782218454488,0.01923252090212713,1.1783009172910013e-05,9.981831597257185e-10,1.2795763233739338e-09,6.613330056384392e-06
1154,3.0,9181,53.98732822715933,1,2,43.2,0,31.834225321426885,20.60766710311923,8.614132574826896e+19,1.7979132339725084e+18,0.02087166895047048,4.428798604623018e+19,1.2967910186640417e+18,0.029280875795760535,2109371180.7032857,143493783.67206877,0.0680268058010665,0.0038323073135739082,0.019226802863268652,1.6792710138291e-05,3.150583429246888e-09,1.1275665680091004e-08,8.307934460250473e-06
1193,3.0,14358,26.25843087232063,1,2,43.2,0,14.53854873604443,,1.026694055726461e+20,2.0348847001266094e+18,0.019819776775533975,4.906716401488104e+19,1.3570683302029768e+18,0.02765736225944109,,,,,,,,,
1206,3.0,4566,78.60529925594342,1,2,43.2,0,33.609117801385935,,6.371113191617355e+19,1.5037178174638671e+18,0.023602120575135114,2.418943599900526e+19,8.978709433852549e+17,0.037118308315339715,,,,,,,,,
1228,3.0,13489,17.774214945617683,1,2,43.2,0,9.804383096727076,31.20643832669588,7.2738788010891805e+19,1.468034066288334e+18,0.020182272848270618,3.69919462245986e+19,1.1006224151814365e+18,0.029753028091545876,1836164317.1859252,119793147.039809,0.06524097321714757,0.0038523300151737908,0.019230116198594407,1.3923752361456024e-05,3.4265364864678308e-09,3.63646175023159e-10,7.258314606055245e-06
1253,3.0,10703,42.03852391188293,1,2,43.2,0,27.402236642827564,56.66967538123288,7.333070023015019e+19,1.5807737911881075e+18,0.02155678026020221,3.367039603371412e+19,1.1050074842389048e+18,0.03281836908400075,1905358177.24261,128698103.80550443,0.0675453598922557,0.003848226211588161,0.01923146164885528,1.2671733814558376e-05,4.238278202734685e-09,1.1050581301635829e-09,7.512745875567069e-06
1284,3.0,13271,17.55298521258376,1,2,43.2,0,10.230303862388253,19.342269422970585,8.258048174478038e+19,1.6711336866803287e+18,0.020236424532434447,4.227571536890176e+19,1.2336830171312579e+18,0.02918183657842397,2002592319.5113368,131075772.83870319,0.0654530488115962,0.003840878493010365,0.019225502337082333,1.8282214155395835e-05,3.815087168659372e-09,1.961197111323954e-09,7.89388899608199e-06
1296,3.0,12580,39.39445519153955,1,2,43.2,0,27.404511920140415,43.186038382526604,9.537127162478766e+19,1.8925683967763144e+18,0.019844218961681776,4.734992562281172e+19,1.3556199008271414e+18,0.02862982112423944,2371088054.824704,151741490.04602534,0.06399656467302463,0.0038124430872010953,0.01922439079025763,1.906233492166219e-05,5.157585524077632e-09,1.8426743125735444e-08,9.33204033250826e-06
1302,3.0,9179,54.00474217105171,1,2,43.2,0,31.387479067954096,31.10376539960458,8.237262325434535e+19,1.742018317790697e+18,0.021148025265770583,3.695353950302939e+19,1.181784346565974e+18,0.03198027475741785,2144944551.7009287,137855575.71546373,0.06426999504772515,0.00382969441700093,0.019227796095616,1.6040353109063266e-05,1.8916147378784156e-09,6.170668452292492e-09,8.46251616141663e-06
1305,3.0,7963,61.20800598822155,1,2,43.2,0,34.057994973245776,29.603875654248807,8.235620937445042e+19,1.734813149859287e+18,0.02106475228809502,3.9574030464432e+19,1.2394942978351706e+18,0.03132090118920772,2115635713.5244195,139977952.1603309,0.06616354189216385,0.0038316450095363355,0.019227378887157313,1.649772744272555e-05,6.2010670470027155e-09,8.1243142411577e-09,8.343951213714115e-06
1310,3.0,11318,45.99878590374467,0,1,0.0,5,31.88969565540932,75.51142355228615,0.0,0.0,0.020486556353598286,0.0,0.0,0.02994472834301532,0.0,0.0,0.06556897333396472,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
1316,3.0,7744,64.22190957982338,1,2,43.2,0,37.70103522519514,49.049118059748935,8.804697334860038e+19,1.8817914622247137e+18,0.02137258545815337,4.2603409130477175e+19,1.34255852857965e+18,0.03151293654617947,2016871429.0097492,143353859.9220388,0.07107734179784737,0.003839421080721079,0.019227565172648717,1.601729428358691e-05,3.4499970770264645e-09,1.8939270045440444e-08,7.959290081865681e-06
1324,3.0,3448,88.83691996809526,1,2,43.2,0,38.93174133178763,53.96231542308717,8.11658048991244e+19,1.7349888804561695e+18,0.02137585997714767,2.6635649424846266e+19,1.052184727738727e+18,0.03950287492360626,2198025112.600381,142954119.8635946,0.0650375280264529,0.003827377442376646,0.01923496148786159,9.281841128421254e-06,8.412229714596603e-10,9.532848708737386e-09,8.665386146531259e-06
1334,3.0,12858,22.806360422995922,1,2,43.2,0,17.03759834245132,15.861436515547851,7.783661118442408e+19,1.6081921411799068e+18,0.020661127414315323,3.693688407368328e+19,1.1105072226206074e+18,0.030064994665097357,1855700634.8278089,123458864.57027827,0.06652951572748374,0.003851995376433316,0.01922991687172924,1.4257724384428263e-05,6.146219318160881e-09,5.981266101474182e-10,7.310210476815342e-06
1345,3.0,10166,47.22754315751228,1,2,43.2,0,27.862726851281355,,8.436499582844433e+19,1.8068386777845194e+18,0.021416923690231834,3.826776830696653e+19,1.1890579576536563e+18,0.031072048626289817,,,,,,,,,
1350,3.0,4704,82.50535860991802,1,2,43.2,0,39.86710016603416,,8.645646726738023e+19,1.8705855437711214e+18,0.02163615519919454,3.1126670939803333e+19,1.12785185110822e+18,0.03623425882226216,,,,,,,,,
1405,3.0,10450,45.438591202567,1,2,43.2,0,28.73192261973991,61.4709313515416,7.820337016436082e+19,1.6478783385686927e+18,0.021071704903578067,3.765895913904925e+19,1.1534635751932526e+18,0.030629194262493716,1941625686.733171,133867062.55193406,0.06894586503805912,0.0038446750295157523,0.01922926231054203,1.4826347296424944e-05,4.967035948489074e-09,3.130523516897499e-09,7.661045860046165e-06
1433,3.0,12720,34.51046011755492,1,2,43.2,0,21.622737700036733,53.82459548662648,9.059726961531006e+19,1.8275721479812754e+18,0.020172485945122054,4.821545341844878e+19,1.3717505742631237e+18,0.028450433979290295,1999006692.79405,135744466.60441864,0.06790595904143072,0.0038409745391900043,0.01922631221146235,1.7446674111845553e-05,3.826064754677852e-09,9.03625241576407e-09,7.883120524044076e-06
1436,3.0,12600,26.57196445016781,1,2,43.2,0,19.557753611570824,,7.3643451181370925e+19,1.5587167779101527e+18,0.021165721498729143,3.103455265155094e+19,9.629565767035465e+17,0.03102853092536596,,,,,,,,,
1437,3.0,8703,63.9904543557436,1,2,43.2,0,40.2666865642437,,9.474293461119022e+19,1.990232207781799e+18,0.021006655704189362,3.716605236271639e+19,1.1995759041967908e+18,0.03227611833750094,,,,,,,,,
1442,3.0,14021,33.88228047474311,1,2,43.2,0,19.672118871695407,,1.0226729957368424e+20,2.0595456850714273e+18,0.020138848817333948,4.774135659053355e+19,1.384073665043936e+18,0.028991083703691373,,,,,,,,,
1457,3.0,4069,84.20742160789061,1,2,43.2,0,35.30474499404532,64.66319737186004,6.469702467234277e+19,1.498036730396543e+18,0.023154646415091424,2.5768822217993896e+19,9.753668206058218e+17,0.03785065581789536,1763353648.4332526,128531530.29101826,0.07289038724887607,0.0038592723794490754,0.019233952874361818,1.0410089712017019e-05,9.322384879159761e-10,6.773014326248945e-09,6.940965196679125e-06
1463,3.0,5499,75.60019367215922,1,2,43.2,0,36.04238863331202,59.05663679182963,8.253356800554523e+19,1.7322248533479718e+18,0.020988125137539042,3.6995141707746116e+19,1.2333559762173683e+18,0.03333832279818314,2100089190.6479158,146559946.97529423,0.06978748694481772,0.003833510832483163,0.019231935308947665,1.2146278593152916e-05,7.380668109429911e-09,1.4586647506538964e-08,8.277129642964936e-06
1489,3.0,13142,24.74497754636383,1,2,43.2,0,16.572868017166183,,8.114687127094623e+19,1.6649274525098588e+18,0.020517457129686875,3.655854692918798e+19,1.1290354969732248e+18,0.030882942343417215,,,,,,,,,
1496,3.0,8916,57.58495220040688,1,2,43.2,0,37.85234194155102,,8.980285132731087e+19,1.8816798289026043e+18,0.020953453048437307,4.0133273298526765e+19,1.2313757447589105e+18,0.0306821657829767,,,,,,,,,
