,time,passes,recirculated,discarded,keff,keff_relative_uncertainty,keff_absolute_uncertainty,neutrons_per_cycle,power_normalization_value,DEM_step_increment,threshold,time_step
1004,10843.2,50.2,1350,329,0.9832603803453304,0.0002722352887048893,0.0002676781735153903,200000,10000000.0,1,64.8,10.8
1005,10854.0,50.25,1350,341,0.9830139400341588,0.0002820916806572716,0.0002773000544537622,200000,10000000.0,1,64.8,10.8
1006,10864.8,50.3,1350,339,0.9839362257418313,0.0002956214730774186,0.00029087267646803563,200000,10000000.0,1,64.8,10.8
1007,10875.6,50.35,1350,320,0.9841338586187963,0.0002814461042925228,0.00027698064061062864,200000,10000000.0,1,64.8,10.8
1008,10886.4,50.4,1350,316,0.9837319249143035,0.0002791871608077469,0.00027464532311276404,200000,10000000.0,1,64.8,10.8
1009,10897.2,50.45,1350,346,0.9844829502253404,0.00029074772218688706,0.0002862361753098442,200000,10000000.0,1,64.8,10.8
1010,10908.0,50.5,1350,312,0.9848809383365669,0.0002816521918432119,0.00027739387498709327,200000,10000000.0,1,64.8,10.8
1011,10918.8,50.55,1350,327,0.9851236513450133,0.00028391285712005325,0.0002796892704699019,200000,10000000.0,1,64.8,10.8
1012,10929.6,50.6,1350,324,0.9851663248060666,0.0002861080983570547,0.0002818640637556722,200000,10000000.0,1,64.8,10.8
1013,10940.4,50.65,1350,302,0.9853825416726602,0.0002853196217789561,0.0002811489740976298,200000,10000000.0,1,64.8,10.8
1014,10951.2,50.7,1350,338,0.9853981744275164,0.00029444627162355987,0.00029014681852484455,200000,10000000.0,1,64.8,10.8
1015,10962.0,50.75,1350,330,0.9858206393207865,0.00027322456781248174,0.00026935041811904635,200000,10000000.0,1,64.8,10.8
1016,10972.8,50.8,1350,304,0.9855117092773336,0.00029026717326550153,0.00028606169807198433,200000,10000000.0,1,64.8,10.8
1017,10983.6,50.85,1350,331,0.9858903481345933,0.0002780562687432345,0.00027413299159227347,200000,10000000.0,1,64.8,10.8
1018,10994.4,50.9,1350,299,0.9861217729945089,0.00028447400663789396,0.00028052601179661167,200000,10000000.0,1,64.8,10.8
1019,11005.2,50.95,1350,269,0.9858722801547458,0.00029630183317237555,0.000292115763883681,200000,10000000.0,1,64.8,10.8
1020,11016.0,51.0,1350,291,0.9852579104453381,0.0002997896430950224,0.00029537011732895546,200000,10000000.0,1,64.8,10.8
1021,11026.8,51.05,1350,318,0.984476813796948,0.0002881864861334207,0.0002837129136479683,200000,10000000.0,1,64.8,10.8
1022,11037.6,51.1,1350,290,0.9849143303495919,0.000300022748255095,0.0002954967041873111,200000,10000000.0,1,64.8,10.8
1023,11048.4,51.15,1350,312,0.9849100269118578,0.0002871638938590672,0.0002828305984288478,200000,10000000.0,1,64.8,10.8
1024,11059.2,51.2,1350,293,0.9842076453797195,0.00029515662601959405,0.0002904954079129671,200000,10000000.0,1,64.8,10.8
1025,11070.0,51.25,1350,314,0.9836136749846982,0.00028982009501745456,0.0002850710087445329,200000,10000000.0,1,64.8,10.8
1026,11080.8,51.3,1350,299,0.9842808312356017,0.00028261483144301116,0.0002781723612122365,200000,10000000.0,1,64.8,10.8
1027,11091.6,51.35,1350,304,0.9833101482566665,0.000282483825727846,0.0002777692125565586,200000,10000000.0,1,64.8,10.8
1028,11102.4,51.4,1350,296,0.9838074312000364,0.0002980543426394374,0.0002932280771901204,200000,10000000.0,1,64.8,10.8
1029,11113.2,51.45,1350,308,0.9829385085714566,0.0002823315943691347,0.00027751459629179873,200000,10000000.0,1,64.8,10.8
1030,11124.0,51.5,1350,297,0.9833359631614357,0.00027949788145471615,0.0002748403184618541,200000,10000000.0,1,64.8,10.8
1031,11134.8,51.55,1350,297,0.9820815208017541,0.00028894254373517796,0.00028376513277577096,200000,10000000.0,1,64.8,10.8
1032,11145.6,51.6,1350,275,0.9825021925960263,0.0002911644414132429,0.00028606970209450836,200000,10000000.0,1,64.8,10.8
1033,11156.4,51.65,1350,307,0.9820401798948615,0.0002879544661262865,0.0002827828557161872,200000,10000000.0,1,64.8,10.8
1034,11167.2,51.7,1350,309,0.982914813105093,0.0002871262383186614,0.00028222063287455546,200000,10000000.0,1,64.8,10.8
1035,11178.0,51.75,1350,262,0.9826079379601381,0.00027677032066067235,0.0002719567140729495,200000,10000000.0,1,64.8,10.8
1036,11188.8,51.8,1350,308,0.9812807440863659,0.00029237878475086627,0.0002869056714553975,200000,10000000.0,1,64.8,10.8
1037,11199.6,51.85,1350,292,0.9819822801667868,0.00026969836196991695,0.00026483901244446647,200000,10000000.0,1,64.8,10.8
