,r,id,dist,initial,passes,residence_time,insertion_step,avg_r_dist,burnup,integrated_flux_pebbles_thermal,integrated_flux_pebbles_thermal_unc,integrated_flux_pebbles_thermal_rel_unc,integrated_flux_pebbles_fast,integrated_flux_pebbles_fast_unc,integrated_flux_pebbles_fast_rel_unc,integrated_power_pebbles,integrated_power_pebbles_unc,integrated_power_pebbles_rel_unc,922350,922380,942390,942410,541350,551370
762,3.0,19300,70.27961829293714,1,2,86.39999999999999,0,33.820781078217955,,2.234043656913802e+20,4.346695336777393e+18,0.019456626656893954,1.0469522191220068e+20,2.9355735157541847e+18,0.028039231037840583,,,,,,,,,
814,3.0,9073,66.48151523020498,1,2,86.39999999999999,0,45.038970189371476,35.81671257551545,1.6691527558561396e+20,3.5805342035462497e+18,0.021451207452308503,8.306300731468404e+19,2.5356736484023613e+18,0.030527111049518912,3904206183.446569,274387302.393154,0.0702799210647552,0.0036983550237897787,0.019211966359499597,3.000721148877328e-05,3.040986176586692e-08,3.247230298443039e-09,1.5376493704691197e-05
821,3.0,20822,75.01675081612737,1,2,86.39999999999999,0,27.517768657752143,,2.3579964846070907e+20,4.4872558734162693e+18,0.019029951497845317,1.0694423230813412e+20,2.9996109769205693e+18,0.028048366070625583,,,,,,,,,
828,3.0,12046,66.02139269463245,1,2,86.39999999999999,0,47.72559748258579,,2.01616658310982e+20,4.089258835442711e+18,0.02028234606058824,8.580225495451125e+19,2.6319299069589345e+18,0.030674367571741246,,,,,,,,,
837,3.0,19220,70.23805971044952,1,2,86.39999999999999,0,35.01051805741402,64.84065891546364,2.221648539277927e+20,4.287855391654194e+18,0.01930033178446767,1.0856043855878804e+20,3.050320720739623e+18,0.028097903446546987,5037601294.787428,326623418.2281809,0.06483709192431503,0.0036130653865873393,0.01919782592635097,4.15706174946985e-05,1.7399341326664547e-07,2.1024703475354244e-08,1.983936579455477e-05
859,3.0,13577,63.49336913738934,1,2,86.39999999999999,0,44.15905530614614,,1.981168030400123e+20,3.9970487883827103e+18,0.020175213445047635,8.232140475268293e+19,2.5783366141525816e+18,0.031320367064904236,,,,,,,,,
863,3.0,18573,63.03688425713563,1,2,86.39999999999999,0,28.295624594811553,14.787858934728941,2.0500882220535493e+20,3.943877316609954e+18,0.019237598041802407,1.0145226185506198e+20,2.9087842673214157e+18,0.02867145802502659,4839281052.701065,302271302.4723658,0.06246202673094422,0.003627576897842343,0.01920555393034316,3.4961924502036876e-05,8.066994568088401e-08,2.86861520762312e-09,1.903204099589597e-05
880,3.0,12195,61.45770777099838,1,2,86.39999999999999,0,45.32437963255106,,2.0398366089082562e+20,4.139390548248863e+18,0.020292755459783183,8.638120278565308e+19,2.667993123973889e+18,0.030886269673672705,,,,,,,,,
889,3.0,9435,71.90135508128466,1,2,86.39999999999999,0,48.06199557078608,,1.812144264391418e+20,3.824477761901363e+18,0.021104709139621168,7.244649510743428e+19,2.3782183870818903e+18,0.032827238689119735,,,,,,,,,
927,3.0,11352,63.06527469556272,1,2,86.39999999999999,0,43.9116271415426,,1.7841805773545567e+20,3.675338712506474e+18,0.020599589296930797,7.656529879781238e+19,2.368948503863996e+18,0.03094023717088506,,,,,,,,,
944,3.0,9988,65.67368512651936,1,2,86.39999999999999,0,45.23601592213179,71.52024823212517,1.6967470460771582e+20,3.5408548050456023e+18,0.020868489579704767,8.264469041902567e+19,2.559591247749233e+18,0.030971030743434044,4189551948.1684933,283681829.5831491,0.06771173459423592,0.0036760368255994527,0.019213965423943224,2.8043702961176948e-05,3.3256023037392164e-08,2.893090305396588e-09,1.6493687090366993e-05
947,3.0,20192,70.07480962561999,0,1,0.0,9,24.05049306193233,81.65230852035887,0.0,0.0,0.018838382020199985,0.0,0.0,0.02867618566629565,0.0,0.0,0.06247633585274496,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
957,3.0,19310,67.85207387058362,1,2,86.39999999999999,0,28.087081317537685,52.64003451712102,2.0860214430544966e+20,4.010078040574512e+18,0.019223570562643302,1.0202265467418193e+20,2.877093699643245e+18,0.02820053750641453,4977279417.909627,315318155.3878549,0.06335150770383777,0.003616533093640622,0.019204103877574548,3.6270316024185245e-05,1.2554268674493014e-07,4.807919992583169e-09,1.9587163536045702e-05
