,r,id,dist,initial,passes,residence_time,insertion_step,avg_r_dist,burnup,integrated_flux_pebbles_thermal,integrated_flux_pebbles_thermal_unc,integrated_flux_pebbles_thermal_rel_unc,integrated_flux_pebbles_fast,integrated_flux_pebbles_fast_unc,integrated_flux_pebbles_fast_rel_unc,integrated_power_pebbles,integrated_power_pebbles_unc,integrated_power_pebbles_rel_unc,922350,922380,942390,942410,541350,551370
1233,3.0,4844,85.65773403215033,1,2,75.6,0,43.66547197577253,43.771022202306796,1.3757948494114495e+20,2.9252871739857526e+18,0.021262524534360335,5.5966892670545625e+19,1.9442551545623327e+18,0.034739380047546564,3475536583.8813853,237059150.84376445,0.06820792850899103,0.0037296418617784777,0.019223109001841786,2.0038852641774303e-05,1.0604908784118632e-08,7.115770338720073e-10,1.3690990724120334e-05
1304,3.0,13249,54.786470103704175,0,1,0.0,8,37.80961845305692,76.76656561326392,0.0,0.0,0.02052289412933943,0.0,0.0,0.02955837736562508,0.0,0.0,0.06703626505289922,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
1414,3.0,19005,61.42964152516648,1,2,75.6,0,25.415031785449173,52.55109464868045,1.9619806345515113e+20,3.7402925513738025e+18,0.019063860700280537,9.623892454086125e+19,2.676112545683489e+18,0.02780696644783537,4600957922.51963,285773939.33182466,0.06211183500137854,0.0036453597298840286,0.019203038207898156,3.7308459260941684e-05,4.7068525862468144e-08,1.610785483521679e-08,1.813294657995716e-05
1461,3.0,6854,79.55027173748914,1,2,75.6,0,46.70698683161783,55.72723285426817,1.540662763132918e+20,3.2569145532960983e+18,0.021139698000315166,7.278238256087034e+19,2.279868016697953e+18,0.03132444880862787,3711852606.446516,255163942.39068562,0.06874301580497369,0.003712587179721261,0.01921676785330866,2.580575509587915e-05,1.7581069125399362e-08,5.8518061968182096e-09,1.462149048660307e-05
1476,3.0,17263,60.251486010750945,1,2,75.6,0,30.985440872008784,22.21774449101951,1.739777970890121e+20,3.386489107419281e+18,0.019465064876563846,8.377944329729502e+19,2.416475090360053e+18,0.028843293715680177,4043782700.6520834,259384153.0195523,0.06414393952912581,0.003685931798777996,0.01920969851844457,3.152014630613303e-05,4.359450710440264e-08,3.22100884437069e-09,1.5929716008195096e-05
1516,3.0,9137,67.27525026896946,1,2,75.6,0,45.21643910276641,35.48096644105836,1.631070868878516e+20,3.369753730785453e+18,0.020659762828713953,7.749665382018312e+19,2.418982809028127e+18,0.031214029119772533,3927468605.089569,266508439.93051252,0.06785756086888811,0.0036959741311885326,0.019212068388981283,2.977809880617541e-05,2.1730219304588985e-08,1.220478158830092e-08,1.5491519345490557e-05
1579,3.0,12646,63.49920124671434,0,1,0.0,8,45.851214244145204,73.67328823105818,0.0,0.0,0.02031175301174789,0.0,0.0,0.0294272745641533,0.0,0.0,0.06767832859950737,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
1584,3.0,17850,58.71367660848373,1,2,75.6,0,26.98684751125259,45.0776393996955,1.7604850839587242e+20,3.446018328956918e+18,0.019574254620823087,9.217462151768259e+19,2.56020079375014e+18,0.02777554983785853,4273688932.948801,269393665.8877181,0.06303539403880741,0.003669220738618745,0.019205403953154027,3.5307757474932766e-05,3.021830829427249e-08,6.312987060955311e-09,1.684230564906341e-05
1603,3.0,4366,87.58473558316426,1,2,75.6,0,42.667384315774264,12.35170850866873,1.4058715998993618e+20,3.048664113528978e+18,0.021685224409876507,5.63129571892152e+19,1.9564530095417582e+18,0.03474250167626518,3505765518.123512,243025562.32241502,0.06932168197389776,0.0037284826687625696,0.019222879626935925,2.0403992151709447e-05,1.340542494633556e-08,2.819865612506827e-09,1.3799381872225948e-05
1671,3.0,16812,58.273599029305075,0,1,0.0,8,33.85199077647395,79.85802824986106,0.0,0.0,0.019369120517566077,0.0,0.0,0.02868069850222009,0.0,0.0,0.06333704435004818,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
1680,3.0,6061,80.7254681570065,1,2,75.6,0,43.66948116893999,22.675487414286405,1.3716684080391386e+20,2.938428403076881e+18,0.02142229408984855,6.309821553476202e+19,2.05641390699712e+18,0.03259068247126897,3341631949.9049234,234637294.40743557,0.07021637868111463,0.0037395761324692245,0.019222601151988743,2.039611954237409e-05,1.3335878131262502e-08,1.9084313757486884e-09,1.3151787929288301e-05
1724,3.0,9214,68.35734736151582,1,2,75.6,0,46.32495797235356,37.01094661310295,1.642393407185672e+20,3.360953330257704e+18,0.020463753176024224,7.31012673836665e+19,2.335091264351545e+18,0.03194323912465148,3994318060.190114,269088869.81675977,0.06736791256026121,0.0036912178999893696,0.019215966775094576,2.6180744615505326e-05,3.652951200317119e-08,1.1213430674514869e-08,1.573726969945374e-05
1731,3.0,15615,57.55557903994158,1,2,75.6,0,36.62427712923647,49.576930963920745,1.639451010430149e+20,3.3284885293350676e+18,0.02030245800673092,8.00250528020585e+19,2.349451268406297e+18,0.029358946806541334,4087067694.123214,260385494.5371521,0.0637096113948785,0.003683809531686714,0.019212223329632672,2.9617049730888625e-05,5.394670492094695e-08,4.137451817323689e-09,1.6095312524960122e-05
1754,3.0,10876,60.7758381602039,0,1,0.0,8,44.262593177099184,81.54836533665237,0.0,0.0,0.020648847765762354,0.0,0.0,0.030771300634421996,0.0,0.0,0.06542690198490053,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
1774,3.0,14696,58.45162240614758,1,2,75.6,0,38.875917067833136,18.985721730696753,1.679144187507274e+20,3.3506886809115853e+18,0.019954740669922786,8.19967219441507e+19,2.438734234224421e+18,0.029741850361841078,4010523099.984551,257417859.55300114,0.06418560699824737,0.0036898215902161254,0.01921073466987882,3.117642043945072e-05,3.2700968994083564e-08,2.8226385231940588e-09,1.5788928274517487e-05
1809,3.0,15486,53.874921473712384,1,2,75.6,0,32.64966662943258,35.01061803819859,1.6287086583460725e+20,3.242016467119658e+18,0.019905441347698574,8.296922706155615e+19,2.3994497325162035e+18,0.028919755160982937,3968416259.801187,255335665.51816547,0.06434195628735719,0.003692443025858564,0.01921220363781385,2.978796462659296e-05,2.17793948435591e-08,6.32413372953847e-10,1.5606692280995417e-05
1907,3.0,19463,61.13459717464676,1,2,75.6,0,18.260648739251284,71.99504792993972,1.9546752975778408e+20,3.7055258952577106e+18,0.01895724522558533,9.636510181191233e+19,2.6750930248668754e+18,0.027759977155300316,4520130546.938144,285463988.30402225,0.06315392560893855,0.003650354551200451,0.019200988244565075,3.897391719732221e-05,1.0951076149308862e-07,1.422194346912996e-08,1.7804513967636684e-05
1939,3.0,19315,58.69545053521317,1,2,75.6,0,16.636034334946174,26.094027792479867,1.972776980346815e+20,3.692246996970101e+18,0.01871598783721109,9.703668346790253e+19,2.6996127157612636e+18,0.027820537752140224,4497601585.059498,280810120.92853427,0.06243552605045151,0.0036515055157105743,0.019201417504384595,3.919491335725959e-05,8.975222553683604e-08,1.5251515065389138e-08,1.772434723092365e-05
1940,3.0,14205,56.67771137814621,1,2,75.6,0,36.96350475943443,19.52859804768591,1.6278086414924228e+20,3.259083623293608e+18,0.02002129451964074,8.359565021665164e+19,2.425212635104135e+18,0.029011229996044108,3961963251.463842,259051643.68154457,0.06538466594454953,0.0036937688431929183,0.019206661286909205,3.4335177746613634e-05,5.68902988052578e-08,2.5974977102875893e-09,1.5597677721380267e-05
2111,3.0,4283,91.4117193586894,1,2,75.6,0,46.7691611313873,25.303400255869633,1.466055278499155e+20,3.0862389798413834e+18,0.021051313856329208,5.2524534811430625e+19,1.9286704256658726e+18,0.036719419459687375,3915051622.7030416,261554117.60351554,0.06680732281709546,0.003697867161098459,0.019221144433207393,2.1663702148163162e-05,8.838194655426971e-09,4.701638813462164e-09,1.541065208164528e-05
2150,3.0,8546,69.53410802670659,1,2,75.6,0,44.222216077867266,16.150330708230367,1.5293991498937722e+20,3.201728290321781e+18,0.0209345499541056,7.499260869656563e+19,2.3501209059477386e+18,0.031338033798194366,3614873881.769437,249785952.68302608,0.06909949305361626,0.0037191341046810557,0.0192144525409697,2.7910799375795655e-05,3.096989271385464e-08,4.577603675972484e-09,1.4243012798090383e-05
2158,3.0,13528,58.53154707434686,1,2,75.6,0,40.90732494731158,24.91649535284692,1.6423444920758786e+20,3.307310438922984e+18,0.02013773879280731,8.21114114653083e+19,2.435585017147755e+18,0.02966195530784145,3904443644.393802,258946285.89714757,0.06632091777504735,0.0036972794211988726,0.019212286948825433,2.979717075321372e-05,2.4315805172827833e-08,5.111325968591708e-09,1.5377001449962558e-05
2162,3.0,17219,62.312740800110696,0,1,0.0,8,36.70042792853443,78.40490389668831,0.0,0.0,0.01938937139159962,0.0,0.0,0.028436021229525696,0.0,0.0,0.06465319101317359,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
2198,3.0,3634,95.31239476637444,1,2,75.6,0,47.19900641290672,33.01508804759449,1.5743222965810695e+20,3.3521365898915825e+18,0.021292568854365868,5.055390202588461e+19,1.965306647850618e+18,0.03887546893698417,4157482347.1391263,272370761.724507,0.0655133898312118,0.003679878730454931,0.01922312129395954,1.9926994648077615e-05,1.3869172891388701e-08,7.543171344201405e-09,1.6349361619615778e-05
2242,3.0,20401,66.05879258891537,1,2,75.6,0,13.559836643373517,20.922266171639258,1.9889315069133213e+20,3.7132426348132936e+18,0.018669534983514736,9.869075122087905e+19,2.705340401508101e+18,0.027412299207787958,4659062285.750683,283064684.68931156,0.06075572021327963,0.003640765991825822,0.01920373091146819,3.644722816297289e-05,3.7538976332000706e-08,1.2875166614624257e-08,1.835414625508101e-05
2353,3.0,6371,78.07967251596861,1,2,75.6,0,42.2073533038905,65.96069766117859,1.3708956262771065e+20,2.95032236883448e+18,0.021521130509742508,6.212945245631041e+19,2.0583366142270423e+18,0.03312980451058167,3417065150.251463,239383234.08608282,0.07005521509253826,0.0037342252720281243,0.019221597095279697,2.1340542481100418e-05,1.5264720919760968e-08,2.9950844476896863e-09,1.345814903215944e-05
2358,3.0,6301,81.58692221897125,1,2,75.6,0,47.794732300348706,36.94153575168917,1.5659176011234456e+20,3.3266741763275085e+18,0.021244247934507108,6.964955758874683e+19,2.310174112027635e+18,0.03316853964340021,3882541508.9931564,260662903.61522606,0.06713718398411217,0.00370019965729455,0.019212894603488965,2.9134877369384016e-05,2.7895954987731882e-08,9.01418939023789e-09,1.5299669880856783e-05
2395,3.0,18461,54.93717171168286,1,2,75.6,0,17.376462714453705,51.27203980436267,1.7470576241511553e+20,3.38568666263355e+18,0.019379364571781407,8.80723676228577e+19,2.474874998659852e+18,0.028100470845268153,3969920490.4998584,249820034.75861317,0.06292822119647992,0.0036925789941854503,0.019209642350091212,3.186067335675994e-05,4.708884948321542e-08,1.1485158346924388e-09,1.5639124224869e-05
2485,3.0,3201,98.80716096762235,1,2,75.6,0,45.575630568966275,38.560151667268286,1.525054101377216e+20,3.2265093682305864e+18,0.021156687918919424,4.751324855896931e+19,1.8612941806258685e+18,0.039174214289216455,3984434921.2738066,262164456.30732763,0.06579714852602356,0.0036928650989740495,0.019220482471151268,2.2120766250806375e-05,9.357774393268397e-09,5.315385842809405e-09,1.5689088245522036e-05
2506,3.0,18675,56.79523320006198,1,2,75.6,0,18.52521749812718,21.63147277327786,1.723262048083353e+20,3.320597648947372e+18,0.019269255379009875,8.678372133066437e+19,2.405706560736782e+18,0.027720712177927122,4023337978.765031,253694338.18514255,0.06305568647827453,0.003688077487727551,0.019208224021610678,3.3021230153133755e-05,4.298072387618341e-08,5.695696277083977e-10,1.5839166470608384e-05
2550,3.0,18649,59.877753917509175,1,2,75.6,0,25.16876795730713,38.0056132990376,1.9999773194006485e+20,3.758453667192901e+18,0.01879248144833578,9.699435460272099e+19,2.7337629809806653e+18,0.028184763867731073,4634803049.585698,289065156.5897157,0.06236837973418419,0.0036431978242163357,0.019204362994018124,3.583623810121429e-05,1.0378779327899455e-07,1.9998054130185998e-08,1.825940085725517e-05
2593,3.0,17931,54.444381149884315,1,2,75.6,0,22.35728384583596,14.984268065131259,1.707621148770023e+20,3.2470167554536253e+18,0.019014854423608004,8.808391456721756e+19,2.430025813686863e+18,0.027587622843810944,3915437422.401751,250992278.23945862,0.06410325365013715,0.003696916589909891,0.019208964251679363,3.279285107804978e-05,6.508476577316164e-08,1.1886403118668599e-09,1.5405863066231766e-05
2635,3.0,19231,61.15550740111694,1,2,75.6,0,19.01035993997943,21.059685811067887,1.8068927199915386e+20,3.475131275259274e+18,0.019232637537415876,8.699094621181316e+19,2.494757931268625e+18,0.02867836297807556,4175046842.7790384,262549262.40321442,0.0628853453123064,0.0036768657660983975,0.01920487742131812,3.635205487053217e-05,2.505177503201021e-08,3.5676471749466155e-09,1.6442506083325657e-05
2685,3.0,3031,97.89828361614161,1,2,75.6,0,42.778565651018795,55.21360959224387,1.3992090394152426e+20,2.963693029070669e+18,0.021181202705131574,4.75475161354651e+19,1.812811722691348e+18,0.0381263180504858,3630345059.912198,242720682.65644664,0.06685884637707606,0.0037187613717273495,0.019226602263777724,1.694858460460281e-05,4.833987386693099e-09,5.80095617808915e-10,1.4271968426742621e-05
2702,3.0,5710,83.06628166521541,1,2,75.6,0,45.79536982203494,42.003704040482944,1.4589334670372653e+20,3.176164530725064e+18,0.0217704549418218,6.382958793451682e+19,2.1412133400810127e+18,0.03354578040324649,3744068461.8316927,256168465.877731,0.06841981349678818,0.0037111329563529766,0.019222904348312402,1.992488798232984e-05,1.230293936210514e-08,5.147153346694345e-09,1.4721055288351383e-05
2765,3.0,12153,60.63218303660104,1,2,75.6,0,42.464133127526615,39.33954529130269,1.5607272729553735e+20,3.219879874834941e+18,0.02063063759203629,7.648691257741266e+19,2.3382928797944586e+18,0.030571150030769833,3786597028.8005614,256343482.23899987,0.06769758711826776,0.0037061957405072296,0.01921444994843089,2.767702930264853e-05,1.8517260027326027e-08,4.64415847747057e-09,1.4918133521105852e-05
2796,3.0,15823,56.327874425351816,1,2,75.6,0,36.258830248111806,24.827755917316686,1.910155491385784e+20,3.664527829947385e+18,0.01918444779219955,9.25898792618135e+19,2.655179521115945e+18,0.028676779171597975,4580105613.647354,283441328.1045853,0.06188532580122483,0.0036466082751036772,0.01921048139437009,3.0514058706845984e-05,6.164045466273522e-08,1.48935233945793e-08,1.8036404325885464e-05
2856,3.0,19706,65.70050961970738,1,2,75.6,0,21.682967061280745,34.42695021258648,1.9931283734428975e+20,3.780063109231348e+18,0.018965477385190842,1.0254988327994158e+20,2.7823797729470894e+18,0.027131964308059954,4755755567.391743,295494894.75011665,0.06213416365975649,0.0036338817179508774,0.01920058858604953,3.9150329471028676e-05,7.733779336237004e-08,2.25136975917609e-08,1.873881209424191e-05
2913,3.0,13580,62.29559075949086,0,1,0.0,8,45.09345247037628,76.78240352547448,0.0,0.0,0.02021223920809366,0.0,0.0,0.029527394729114153,0.0,0.0,0.06659409725188639,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
2930,3.0,10192,63.91937888857233,1,2,75.6,0,42.79963988788385,21.904394344248967,1.6477205551274623e+20,3.365406740894879e+18,0.020424620730877162,7.669173129393994e+19,2.375150501253444e+18,0.030970098877414764,4208954196.263774,275778973.81487346,0.06552197076881434,0.0036759368727796375,0.01921632967845675,2.605309649156793e-05,3.054640855759581e-08,1.1197159089325996e-08,1.6574664062577843e-05
2952,3.0,19821,59.94994686363251,1,2,75.6,0,6.151265674556661,34.24190597320251,1.9545025038521447e+20,3.71061084324866e+18,0.01898493778306954,9.905161952807621e+19,2.7236779593840614e+18,0.027497561093506744,4552733996.165133,279437780.24150586,0.06137801603978672,0.0036482623222480917,0.019204569197411134,3.6380294819039855e-05,3.692108723735725e-08,6.9017346515895964e-09,1.7900926683592056e-05
